GO.ID,GO_full_name
GO:0044843,cell cycle G1/S phase transition
GO:1900087,positive regulation of G1/S transition of mitotic cell cycle
GO:0051726,regulation of cell cycle
GO:0030951,establishment or maintenance of microtubule cytoskeleton polarity
GO:0032880,regulation of protein localization
GO:0048489,synaptic vesicle transport
GO:0007409,axonogenesis
GO:0007417,central nervous system development
GO:0051222,positive regulation of protein transport
GO:0051402,neuron apoptotic process
GO:0051932,"synaptic transmission, GABAergic"
GO:1904799,regulation of neuron remodeling
GO:1904810,negative regulation of dense core granule transport
GO:1904811,positive regulation of dense core granule transport
GO:2000331,regulation of terminal button organization
GO:0005675,holo TFIIH complex
GO:0009299,mRNA transcription
GO:0045448,"mitotic cell cycle, embryonic"
GO:0070985,TFIIK complex
GO:0000082,G1/S transition of mitotic cell cycle
GO:0044212,transcription regulatory region DNA binding
GO:0006368,transcription elongation from RNA polymerase II promoter
GO:0030332,cyclin binding
GO:0070816,phosphorylation of RNA polymerase II C-terminal domain
GO:0008024,cyclin/CDK positive transcription elongation factor complex
GO:0000790,nuclear chromatin
GO:0000307,cyclin-dependent protein kinase holoenzyme complex
GO:0032968,positive regulation of transcription elongation from RNA polymerase II promoter
GO:1901407,regulation of phosphorylation of RNA polymerase II C-terminal domain
GO:2001253,regulation of histone H3-K36 trimethylation
GO:0003730,mRNA 3'-UTR binding
GO:0007076,mitotic chromosome condensation
GO:0071207,histone pre-mRNA stem-loop binding
GO:0006398,mRNA 3'-end processing by stem-loop binding and cleavage
GO:0051028,mRNA transport
GO:0071204,histone pre-mRNA 3'end processing complex
GO:1990170,stress response to cadmium ion
GO:0006260,DNA replication
GO:0000076,DNA replication checkpoint
GO:0030174,regulation of DNA-dependent DNA replication initiation
GO:0070182,DNA polymerase binding
GO:0051315,attachment of mitotic spindle microtubules to kinetochore
GO:0071163,DNA replication preinitiation complex assembly
GO:1901076,positive regulation of engulfment of apoptotic cell
GO:0005044,scavenger receptor activity
GO:0031260,pseudopodium membrane
GO:1904747,positive regulation of apoptotic process involved in development
GO:0043654,recognition of apoptotic cell
GO:1902742,apoptotic process involved in development
GO:0001891,phagocytic cup
GO:0030670,phagocytic vesicle membrane
GO:0031532,actin cytoskeleton reorganization
GO:0001845,phagolysosome assembly
GO:0034620,cellular response to unfolded protein
GO:0032403,protein complex binding
GO:0006909,phagocytosis
GO:0005070,SH3/SH2 adaptor activity
GO:0009967,positive regulation of signal transduction
GO:0044877,protein-containing complex binding
GO:0008234,cysteine-type peptidase activity
GO:0004197,cysteine-type endopeptidase activity
GO:0042981,regulation of apoptotic process
GO:0016540,protein autoprocessing
GO:0097194,execution phase of apoptosis
GO:0043525,positive regulation of neuron apoptotic process
GO:0097200,cysteine-type endopeptidase activity involved in execution phase of apoptosis
GO:0097202,activation of cysteine-type endopeptidase activity
GO:1905803,negative regulation of cellular response to manganese ion
GO:1905845,positive regulation of cellular response to gamma radiation
GO:1901046,positive regulation of oviposition
GO:0030155,regulation of cell adhesion
GO:0030042,actin filament depolymerization
GO:1905808,positive regulation of synapse disassembly
GO:0006919,activation of cysteine-type endopeptidase activity involved in apoptotic process
GO:0008303,caspase complex
GO:0008656,cysteine-type endopeptidase activator activity involved in apoptotic process
GO:0010954,positive regulation of protein processing
GO:0031965,nuclear membrane
GO:0097153,cysteine-type endopeptidase activity involved in apoptotic process
GO:0031647,regulation of protein stability
GO:0046716,muscle cell cellular homeostasis
GO:0050807,regulation of synapse organization
GO:0043531,ADP binding
GO:0051289,protein homotetramerization
GO:0089720,caspase binding
GO:0008635,activation of cysteine-type endopeptidase activity involved in apoptotic process by cytochrome c
GO:0016505,peptidase activator activity involved in apoptotic process
GO:0043281,regulation of cysteine-type endopeptidase activity involved in apoptotic process
GO:0051432,BH1 domain binding
GO:0051434,BH3 domain binding
GO:0061133,endopeptidase activator activity
GO:2001056,positive regulation of cysteine-type endopeptidase activity
GO:0019899,enzyme binding
GO:0017124,SH3 domain binding
GO:0032045,guanyl-nucleotide exchange factor complex
GO:0097091,synaptic vesicle clustering
GO:0045335,phagocytic vesicle
GO:0005124,scavenger receptor binding
GO:0098748,endocytic adaptor activity
GO:0015917,aminophospholipid transport
GO:0070782,phosphatidylserine exposure on apoptotic cell surface
GO:0046982,protein heterodimerization activity
GO:0040019,positive regulation of embryonic development
GO:0000422,autophagy of mitochondrion
GO:0043069,negative regulation of programmed cell death
GO:0031090,organelle membrane
GO:0005741,mitochondrial outer membrane
GO:0010636,positive regulation of mitochondrial fusion
GO:0097192,extrinsic apoptotic signaling pathway in absence of ligand
GO:2001243,negative regulation of intrinsic apoptotic signaling pathway
GO:0010172,embryonic body morphogenesis
GO:0031103,axon regeneration
GO:0033563,dorsal/ventral axon guidance
GO:0032228,"regulation of synaptic transmission, GABAergic"
GO:0008045,motor neuron axon guidance
GO:0048812,neuron projection morphogenesis
GO:0048846,axon extension involved in axon guidance
GO:0050764,regulation of phagocytosis
GO:0097628,distal tip cell migration
GO:0017048,Rho GTPase binding
GO:0035262,gonad morphogenesis
GO:0070273,phosphatidylinositol-4-phosphate binding
GO:0080025,"phosphatidylinositol-3,5-bisphosphate binding"
GO:0006911,"phagocytosis, engulfment"
GO:0060097,"cytoskeletal rearrangement involved in phagocytosis, engulfment"
GO:0070064,proline-rich region binding
GO:0051400,BH domain binding
GO:0030104,water homeostasis
GO:0007588,excretion
GO:0060290,transdifferentiation
GO:0007601,visual perception
GO:0043010,camera-type eye development
GO:1904081,positive regulation of transcription from RNA polymerase II promoter involved in neuron differentiation
GO:0021520,spinal cord motor neuron cell fate specification
GO:0016337,single organismal cell-cell adhesion
GO:0098609,cell-cell adhesion
GO:0040040,thermosensory behavior
GO:0030182,neuron differentiation
GO:0001228,"transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding"
GO:0009957,epidermal cell fate specification
GO:0048859,formation of anatomical boundary
GO:0030516,regulation of axon extension
GO:0030728,ovulation
GO:0008544,epidermis development
GO:1900194,negative regulation of oocyte maturation
GO:0008354,germ cell migration
GO:0048337,positive regulation of mesodermal cell fate specification
GO:0009786,regulation of asymmetric cell division
GO:0001158,enhancer sequence-specific DNA binding
GO:0007501,mesodermal cell fate specification
GO:0009952,anterior/posterior pattern specification
GO:0042692,muscle cell differentiation
GO:0001225,RNA polymerase II transcription coactivator binding
GO:0007498,mesoderm development
GO:0001077,"transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding"
GO:0048731,system development
GO:0043282,pharyngeal muscle development
GO:0034243,regulation of transcription elongation from RNA polymerase II promoter
GO:0009888,tissue development
GO:0007548,sex differentiation
GO:0009886,post-embryonic animal morphogenesis
GO:0000976,transcription regulatory region sequence-specific DNA binding
GO:0045892,"negative regulation of transcription, DNA-templated"
GO:0001205,"transcriptional activator activity, RNA polymerase II distal enhancer sequence-specific DNA binding"
GO:0048856,anatomical structure development
GO:0048665,neuron fate specification
GO:0042162,telomeric DNA binding
GO:0042048,olfactory behavior
GO:0000784,"nuclear chromosome, telomeric region"
GO:0003691,double-stranded telomeric DNA binding
GO:0016233,telomere capping
GO:0000781,"chromosome, telomeric region"
GO:0008301,"DNA binding, bending"
GO:0032200,telomere organization
GO:0043073,germ cell nucleus
GO:0007538,primary sex determination
GO:0048193,Golgi vesicle transport
GO:0006891,intra-Golgi vesicle-mediated transport
GO:0030173,integral component of Golgi membrane
GO:0006030,chitin metabolic process
GO:0008061,chitin binding
GO:0030703,eggshell formation
GO:0009790,embryo development
GO:0006370,7-methylguanosine mRNA capping
GO:0004484,mRNA guanylyltransferase activity
GO:0004651,polynucleotide 5'-phosphatase activity
GO:0098507,polynucleotide 5' dephosphorylation
GO:0042594,response to starvation
GO:0042770,signal transduction in response to DNA damage
GO:0001666,response to hypoxia
GO:0043068,positive regulation of programmed cell death
GO:1990837,sequence-specific double-stranded DNA binding
GO:0030529,intracellular ribonucleoprotein complex
GO:1990904,ribonucleoprotein complex
GO:0043021,ribonucleoprotein complex binding
GO:0042813,Wnt-activated receptor activity
GO:1905485,positive regulation of motor neuron migration
GO:0035567,non-canonical Wnt signaling pathway
GO:0004386,helicase activity
GO:0004004,ATP-dependent RNA helicase activity
GO:0010501,RNA secondary structure unwinding
GO:1990124,messenger ribonucleoprotein complex
GO:0043229,intracellular organelle
GO:0016071,mRNA metabolic process
GO:0003724,RNA helicase activity
GO:0033962,cytoplasmic mRNA processing body assembly
GO:0003746,translation elongation factor activity
GO:0006414,translational elongation
GO:0008292,acetylcholine biosynthetic process
GO:0004102,choline O-acetyltransferase activity
GO:0060076,excitatory synapse
GO:0008026,ATP-dependent helicase activity
GO:0001709,cell fate determination
GO:0006338,chromatin remodeling
GO:0032508,DNA duplex unwinding
GO:0003678,DNA helicase activity
GO:0000118,histone deacetylase complex
GO:0046580,negative regulation of Ras protein signal transduction
GO:0016818,"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"
GO:0032026,response to magnesium ion
GO:0010035,response to inorganic substance
GO:0010446,response to alkaline pH
GO:0010226,response to lithium ion
GO:1904640,response to methionine
GO:0030992,intraciliary transport particle B
GO:0090326,positive regulation of locomotion involved in locomotory behavior
GO:0090325,regulation of locomotion involved in locomotory behavior
GO:0009593,detection of chemical stimulus
GO:0043327,chemotaxis to cAMP
GO:0030286,dynein complex
GO:0045505,dynein intermediate chain binding
GO:0051959,dynein light intermediate chain binding
GO:0061066,positive regulation of dauer larval development
GO:0008569,"ATP-dependent microtubule motor activity, minus-end-directed"
GO:0045503,dynein light chain binding
GO:0060170,ciliary membrane
GO:0005868,cytoplasmic dynein complex
GO:0071805,potassium ion transmembrane transport
GO:0005249,voltage-gated potassium channel activity
GO:0005222,intracellular cAMP activated cation channel activity
GO:0005223,intracellular cGMP activated cation channel activity
GO:0030553,cGMP binding
GO:0005921,gap junction
GO:0005243,gap junction channel activity
GO:0006972,hyperosmotic response
GO:0009408,response to heat
GO:0030991,intraciliary transport particle A
GO:0007600,sensory perception
GO:0035082,axoneme assembly
GO:0035869,ciliary transition zone
GO:0035720,intraciliary anterograde transport
GO:0007224,smoothened signaling pathway
GO:0016758,"transferase activity, transferring hexosyl groups"
GO:0004100,chitin synthase activity
GO:0006038,cell wall chitin biosynthetic process
GO:0030428,cell septum
GO:0006031,chitin biosynthetic process
GO:1904778,positive regulation of protein localization to cell cortex
GO:0071944,cell periphery
GO:0061063,positive regulation of nematode larval development
GO:0044773,mitotic DNA damage checkpoint
GO:0051574,positive regulation of histone H3-K9 methylation
GO:0000209,protein polyubiquitination
GO:0045214,sarcomere organization
GO:0030544,Hsp70 protein binding
GO:0034450,ubiquitin-ubiquitin ligase activity
GO:0051865,protein autoubiquitination
GO:0006814,sodium ion transport
GO:0015293,symporter activity
GO:0005307,choline:sodium symporter activity
GO:0015220,choline transmembrane transporter activity
GO:0015871,choline transport
GO:0033265,choline binding
GO:0004553,"hydrolase activity, hydrolyzing O-glycosyl compounds"
GO:0004568,chitinase activity
GO:0006032,chitin catabolic process
GO:0000272,polysaccharide catabolic process
GO:0009620,response to fungus
GO:0016538,cyclin-dependent protein serine/threonine kinase regulator activity
GO:0045737,positive regulation of cyclin-dependent protein serine/threonine kinase activity
GO:1901409,positive regulation of phosphorylation of RNA polymerase II C-terminal domain
GO:0004103,choline kinase activity
GO:0006657,CDP-choline pathway
GO:0008654,phospholipid biosynthetic process
GO:0006646,phosphatidylethanolamine biosynthetic process
GO:0006656,phosphatidylcholine biosynthetic process
GO:0004305,ethanolamine kinase activity
GO:0045596,negative regulation of cell differentiation
GO:0051302,regulation of cell division
GO:0071850,mitotic cell cycle arrest
GO:1902806,regulation of cell cycle G1/S phase transition
GO:0004861,cyclin-dependent protein serine/threonine kinase inhibitor activity
GO:0007050,cell cycle arrest
GO:0032875,regulation of DNA endoreduplication
GO:0071901,negative regulation of protein serine/threonine kinase activity
GO:0004860,protein kinase inhibitor activity
GO:0006469,negative regulation of protein kinase activity
GO:0045605,negative regulation of epidermal cell differentiation
GO:2000134,negative regulation of G1/S transition of mitotic cell cycle
GO:0045736,negative regulation of cyclin-dependent protein serine/threonine kinase activity
GO:0072331,signal transduction by p53 class mediator
GO:0004683,calmodulin-dependent protein kinase activity
GO:0045860,positive regulation of protein kinase activity
GO:0032793,positive regulation of CREB transcription factor activity
GO:0006303,double-strand break repair via nonhomologous end joining
GO:0043564,Ku70:Ku80 complex
GO:0004003,ATP-dependent DNA helicase activity
GO:0071480,cellular response to gamma radiation
GO:0071481,cellular response to X-ray
GO:0006310,DNA recombination
GO:0016817,"hydrolase activity, acting on acid anhydrides"
GO:0090136,epithelial cell-cell adhesion
GO:0005923,bicellular tight junction
GO:0050808,synapse organization
GO:0005594,collagen type IX trimer
GO:0005247,voltage-gated chloride channel activity
GO:1903959,regulation of anion transmembrane transport
GO:0015299,solute:proton antiporter activity
GO:0031404,chloride ion binding
GO:0097401,synaptic vesicle lumen acidification
GO:1905146,lysosomal protein catabolic process
GO:0005770,late endosome
GO:0050975,sensory perception of touch
GO:0010466,negative regulation of peptidase activity
GO:0030414,peptidase inhibitor activity
GO:0002020,protease binding
GO:2000117,negative regulation of cysteine-type endopeptidase activity
GO:0006119,oxidative phosphorylation
GO:1904808,positive regulation of protein oxidation
GO:0045333,cellular respiration
GO:0006744,ubiquinone biosynthetic process
GO:0001933,negative regulation of protein phosphorylation
GO:0000975,regulatory region DNA binding
GO:0030534,adult behavior
GO:0048520,positive regulation of behavior
GO:0051094,positive regulation of developmental process
GO:2000377,regulation of reactive oxygen species metabolic process
GO:0031314,extrinsic component of mitochondrial inner membrane
GO:0016709,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen"
GO:0042775,mitochondrial ATP synthesis coupled electron transport
GO:0009411,response to UV
GO:0070209,ASTRA complex
GO:0051453,regulation of intracellular pH
GO:0007034,vacuolar transport
GO:0015809,arginine transport
GO:0004198,calcium-dependent cysteine-type endopeptidase activity
GO:0010940,positive regulation of necrotic cell death
GO:0031430,M band
GO:0060298,positive regulation of sarcomere organization
GO:0005001,transmembrane receptor protein tyrosine phosphatase activity
GO:0040037,negative regulation of fibroblast growth factor receptor signaling pathway
GO:0038007,netrin-activated signaling pathway
GO:0099536,synaptic signaling
GO:0046785,microtubule polymerization
GO:0051306,mitotic sister chromatid separation
GO:0031134,sister chromatid biorientation
GO:0099636,cytoplasmic streaming
GO:0048312,intracellular distribution of mitochondria
GO:0051296,establishment of meiotic spindle orientation
GO:0045664,regulation of neuron differentiation
GO:0007413,axonal fasciculation
GO:0010754,negative regulation of cGMP-mediated signaling
GO:0050893,sensory processing
GO:0070482,response to oxygen levels
GO:0048609,multicellular organismal reproductive process
GO:0017137,Rab GTPase binding
GO:0005546,"phosphatidylinositol-4,5-bisphosphate binding"
GO:0031901,early endosome membrane
GO:0090630,activation of GTPase activity
GO:0055059,asymmetric neuroblast division
GO:0060582,cell fate determination involved in pattern specification
GO:0030246,carbohydrate binding
GO:0003388,neuron development involved in amphid sensory organ development
GO:0070491,repressing transcription factor binding
GO:0007368,determination of left/right symmetry
GO:0017119,Golgi transport complex
GO:0007030,Golgi organization
GO:0000228,nuclear chromosome
GO:0006302,double-strand break repair
GO:0007062,sister chromatid cohesion
GO:0051177,meiotic sister chromatid cohesion
GO:0002164,larval development
GO:0060102,collagen and cuticulin-based cuticle extracellular matrix
GO:0060107,annuli extracellular matrix
GO:0060111,alae of collagen and cuticulin-based cuticle extracellular matrix
GO:0044214,spanning component of plasma membrane
GO:0008299,isoprenoid biosynthetic process
GO:0004659,prenyltransferase activity
GO:0002083,4-hydroxybenzoate decaprenyltransferase activity
GO:0047293,4-hydroxybenzoate nonaprenyltransferase activity
GO:0031305,integral component of mitochondrial inner membrane
GO:0002094,polyprenyltransferase activity
GO:0008168,methyltransferase activity
GO:0004395,hexaprenyldihydroxybenzoate methyltransferase activity
GO:0008425,"2-polyprenyl-6-methoxy-1,4-benzoquinone methyltransferase activity"
GO:0008689,3-demethylubiquinone-9 3-O-methyltransferase activity
GO:0010420,polyprenyldihydroxybenzoate methyltransferase activity
GO:0061542,3-demethylubiquinone-n 3-O-methyltransferase activity
GO:0102005,"2-octaprenyl-6-methoxy-1,4-benzoquinone methylase activity"
GO:0043333,"2-octaprenyl-6-methoxy-1,4-benzoquinone methylase activity"
GO:0016712,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen"
GO:0045182,translation regulator activity
GO:0043022,ribosome binding
GO:0000900,"translation repressor activity, mRNA regulatory element binding"
GO:0008135,"translation factor activity, RNA binding"
GO:2000766,negative regulation of cytoplasmic translation
GO:0005848,mRNA cleavage stimulating factor complex
GO:0031124,mRNA 3'-end processing
GO:0006378,mRNA polyadenylation
GO:0016607,nuclear speck
GO:0005847,mRNA cleavage and polyadenylation specificity factor complex
GO:0098789,pre-mRNA cleavage required for polyadenylation
GO:0016810,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds"
GO:0051603,proteolysis involved in cellular protein catabolic process
GO:0031983,vesicle lumen
GO:0042718,yolk granule
GO:0030016,myofibril
GO:0034644,cellular response to UV
GO:0000737,"DNA catabolic process, endonucleolytic"
GO:0006309,apoptotic DNA fragmentation
GO:0006401,RNA catabolic process
GO:0004519,endonuclease activity
GO:0004520,endodeoxyribonuclease activity
GO:0004521,endoribonuclease activity
GO:0045177,apical part of cell
GO:0032991,protein-containing complex
GO:0001223,transcription coactivator binding
GO:0016788,"hydrolase activity, acting on ester bonds"
GO:0048256,flap endonuclease activity
GO:0000287,magnesium ion binding
GO:0004523,RNA-DNA hybrid ribonuclease activity
GO:0043137,"DNA replication, removal of RNA primer"
GO:0030145,manganese ion binding
GO:0017108,5'-flap endonuclease activity
GO:0045145,single-stranded DNA 5'-3' exodeoxyribonuclease activity
GO:0051908,double-stranded DNA 5'-3' exodeoxyribonuclease activity
GO:0008409,5'-3' exonuclease activity
GO:0045876,positive regulation of sister chromatid cohesion
GO:0016888,"endodeoxyribonuclease activity, producing 5'-phosphomonoesters"
GO:0004536,deoxyribonuclease activity
GO:0006139,nucleobase-containing compound metabolic process
GO:0008408,3'-5' exonuclease activity
GO:0040007,growth
GO:0044237,cellular metabolic process
GO:0000178,exosome (RNase complex)
GO:0004540,ribonuclease activity
GO:0090501,RNA phosphodiester bond hydrolysis
GO:0003697,single-stranded DNA binding
GO:0000738,"DNA catabolic process, exonucleolytic"
GO:0000467,"exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"
GO:0000175,3'-5'-exoribonuclease activity
GO:0032077,positive regulation of deoxyribonuclease activity
GO:0006259,DNA metabolic process
GO:0004531,deoxyribonuclease II activity
GO:0004817,cysteine-tRNA ligase activity
GO:0006418,tRNA aminoacylation for protein translation
GO:0006423,cysteinyl-tRNA aminoacylation
GO:0031581,hemidesmosome assembly
GO:0045471,response to ethanol
GO:0005788,endoplasmic reticulum lumen
GO:0009650,UV protection
GO:0006283,transcription-coupled nucleotide-excision repair
GO:1990023,mitotic spindle midzone
GO:0007080,mitotic metaphase plate congression
GO:0007079,mitotic chromosome movement towards spindle pole
GO:1990385,meiotic spindle midzone
GO:1990386,mitotic cleavage furrow ingression
GO:0048747,muscle fiber development
GO:0000338,protein deneddylation
GO:0008180,COP9 signalosome
GO:0010387,COP9 signalosome assembly
GO:0010388,
GO:0003714,transcription corepressor activity
GO:0019784,NEDD8-specific protease activity
GO:0017151,DEAD/H-box RNA helicase binding
GO:0031672,A band
GO:0035375,zymogen binding
GO:0043027,cysteine-type endopeptidase inhibitor activity involved in apoptotic process
GO:0097179,protease inhibitor complex
GO:1904746,negative regulation of apoptotic process involved in development
GO:0042383,sarcolemma
GO:0055074,calcium ion homeostasis
GO:0033018,sarcoplasmic reticulum lumen
GO:0009055,electron transfer activity
GO:0022904,respiratory electron transport chain
GO:0070469,respiratory chain
GO:0042542,response to hydrogen peroxide
GO:0004096,catalase activity
GO:0007031,peroxisome organization
GO:0005759,mitochondrial matrix
GO:0046912,"transferase activity, transferring acyl groups, acyl groups converted into alkyl on transfer"
GO:0004108,citrate (Si)-synthase activity
GO:0005507,copper ion binding
GO:0005375,copper ion transmembrane transporter activity
GO:0035434,copper ion transmembrane transport
GO:0030001,metal ion transport
GO:0006825,copper ion transport
GO:0019829,cation-transporting ATPase activity
GO:0004008,copper-exporting ATPase activity
GO:0043682,copper-transporting ATPase activity
GO:0006878,cellular copper ion homeostasis
GO:0060003,copper ion export
GO:0015677,copper ion import
GO:0015680,intracellular copper ion transport
GO:0016530,metallochaperone activity
GO:0016531,copper chaperone activity
GO:0008285,negative regulation of cell proliferation
GO:0045930,negative regulation of mitotic cell cycle
GO:0019005,SCF ubiquitin ligase complex
GO:0008105,asymmetric protein localization
GO:0042078,germ-line stem cell division
GO:1902104,positive regulation of metaphase/anaphase transition of meiotic cell cycle
GO:0019100,male germ-line sex determination
GO:0019102,male somatic sex determination
GO:0036369,transcription factor catabolic process
GO:0051759,sister chromosome movement towards spindle pole involved in meiotic sister chromatid segregation
GO:0051232,meiotic spindle elongation
GO:0031462,Cul2-RING ubiquitin ligase complex
GO:0031463,Cul3-RING ubiquitin ligase complex
GO:0071688,striated muscle myosin thick filament assembly
GO:0031208,POZ domain binding
GO:0044257,cellular protein catabolic process
GO:0043161,proteasome-mediated ubiquitin-dependent protein catabolic process
GO:0080008,Cul4-RING E3 ubiquitin ligase complex
GO:0031466,Cul5-RING ubiquitin ligase complex
GO:0051607,defense response to virus
GO:0051788,response to misfolded protein
GO:0005785,signal recognition particle receptor complex
GO:0048500,signal recognition particle
GO:0097038,perinuclear endoplasmic reticulum
GO:0030100,regulation of endocytosis
GO:1901562,response to paraquat
GO:0030659,cytoplasmic vesicle membrane
GO:0061771,response to caloric restriction
GO:0007041,lysosomal transport
GO:0005261,cation channel activity
GO:0072345,NAADP-sensitive calcium-release channel activity
GO:0051209,release of sequestered calcium ion into cytosol
GO:0005217,intracellular ligand-gated ion channel activity
GO:0036019,endolysosome
GO:0045806,negative regulation of endocytosis
GO:0005578,proteinaceous extracellular matrix
GO:0030971,receptor tyrosine kinase binding
GO:1905491,positive regulation of sensory neuron axon guidance
GO:0010469,regulation of signaling receptor activity
GO:0048018,receptor ligand activity
GO:0033564,anterior/posterior axon guidance
GO:0009948,anterior/posterior axis specification
GO:0010084,specification of animal organ axis polarity
GO:0060573,cell fate specification involved in pattern specification
GO:0000079,regulation of cyclin-dependent protein serine/threonine kinase activity
GO:0007088,regulation of mitotic nuclear division
GO:0008284,positive regulation of cell proliferation
GO:0045787,positive regulation of cell cycle
GO:0045859,regulation of protein kinase activity
GO:0000070,mitotic sister chromatid segregation
GO:0051445,regulation of meiotic cell cycle
GO:0045144,meiotic sister chromatid segregation
GO:0010389,regulation of G2/M transition of mitotic cell cycle
GO:0007098,centrosome cycle
GO:0051383,kinetochore organization
GO:0006122,"mitochondrial electron transport, ubiquinol to cytochrome c"
GO:0005750,mitochondrial respiratory chain complex III
GO:0045153,"electron transporter, transferring electrons within CoQH2-cytochrome c reductase complex activity"
GO:0045155,"electron transporter, transferring electrons from CoQH2-cytochrome c reductase complex and cytochrome c oxidase complex activity"
GO:0051781,positive regulation of cell division
GO:0007506,gonadal mesoderm development
GO:1904787,positive regulation of asymmetric protein localization involved in cell fate determination
GO:0005814,centriole
GO:0048815,hermaphrodite genitalia morphogenesis
GO:0010608,posttranscriptional regulation of gene expression
GO:0042023,DNA endoreduplication
GO:0051729,"germline cell cycle switching, mitotic to meiotic cell cycle"
GO:1904776,regulation of protein localization to cell cortex
GO:0007129,synapsis
GO:0016043,cellular component organization
GO:0032154,cleavage furrow
GO:0005826,actomyosin contractile ring
GO:0016579,protein deubiquitination
GO:0036459,thiol-dependent ubiquitinyl hydrolase activity
GO:0004843,thiol-dependent ubiquitin-specific protease activity
GO:0009992,cellular water homeostasis
GO:0030010,establishment of cell polarity
GO:0031023,microtubule organizing center organization
GO:1903673,mitotic cleavage furrow formation
GO:1904785,regulation of asymmetric protein localization involved in cell fate determination
GO:2000251,positive regulation of actin cytoskeleton reorganization
GO:0097149,centralspindlin complex
GO:0016853,isomerase activity
GO:0000413,protein peptidyl-prolyl isomerization
GO:0003755,peptidyl-prolyl cis-trans isomerase activity
GO:0016018,cyclosporin A binding
GO:0042026,protein refolding
GO:0051879,Hsp90 protein binding
GO:0065003,protein-containing complex assembly
GO:0040022,feminization of hermaphroditic germ-line
GO:0045070,positive regulation of viral genome replication
GO:0032786,"positive regulation of DNA-templated transcription, elongation"
GO:0033120,positive regulation of RNA splicing
GO:0048639,positive regulation of developmental growth
GO:0000993,RNA polymerase II complex binding
GO:0050685,positive regulation of mRNA processing
GO:1905437,positive regulation of histone H3-K4 trimethylation
GO:1905473,positive regulation of histone H3-K79 dimethylation
GO:2001165,positive regulation of phosphorylation of RNA polymerase II C-terminal domain serine 2 residues
GO:2001255,positive regulation of histone H3-K36 trimethylation
GO:0005798,Golgi-associated vesicle
GO:0031982,vesicle
GO:0032050,clathrin heavy chain binding
GO:0032502,developmental process
GO:0045807,positive regulation of endocytosis
GO:0030136,clathrin-coated vesicle
GO:0051123,RNA polymerase II transcriptional preinitiation complex assembly
GO:0001075,"transcription factor activity, RNA polymerase II core promoter sequence-specific binding involved in preinitiation complex assembly"
GO:0006487,protein N-linked glycosylation
GO:0008250,oligosaccharyltransferase complex
GO:0004579,dolichyl-diphosphooligosaccharide-protein glycotransferase activity
GO:0004576,oligosaccharyl transferase activity
GO:0004675,transmembrane receptor protein serine/threonine kinase activity
GO:0007178,transmembrane receptor protein serine/threonine kinase signaling pathway
GO:0007179,transforming growth factor beta receptor signaling pathway
GO:0023014,signal transduction by protein phosphorylation
GO:0004702,"obsolete signal transducer, downstream of receptor, with serine/threonine kinase activity"
GO:0061067,negative regulation of dauer larval development
GO:1903998,regulation of eating behavior
GO:0061065,regulation of dauer larval development
GO:0005024,transforming growth factor beta-activated receptor activity
GO:0016045,detection of bacterium
GO:0046332,SMAD binding
GO:0005025,"transforming growth factor beta receptor activity, type I"
GO:0019838,growth factor binding
GO:0043054,dauer exit
GO:1905909,regulation of dauer entry
GO:1905910,negative regulation of dauer entry
GO:0010888,negative regulation of lipid storage
GO:0042992,obsolete negative regulation of transcription factor import into nucleus
GO:0010286,heat acclimation
GO:2000785,regulation of autophagosome assembly
GO:0010883,regulation of lipid storage
GO:1900075,positive regulation of neuromuscular synaptic transmission
GO:1900181,negative regulation of protein localization to nucleus
GO:0042169,SH2 domain binding
GO:0005009,insulin-activated receptor activity
GO:0017046,peptide hormone binding
GO:0051425,PTB domain binding
GO:1901031,regulation of response to reactive oxygen species
GO:0042593,glucose homeostasis
GO:0042308,negative regulation of protein import into nucleus
GO:0032435,negative regulation of proteasomal ubiquitin-dependent protein catabolic process
GO:0043560,insulin receptor substrate binding
GO:0005899,insulin receptor complex
GO:0071444,cellular response to pheromone
GO:0030509,BMP signaling pathway
GO:0030514,negative regulation of BMP signaling pathway
GO:0022604,regulation of cell morphogenesis
GO:0030513,positive regulation of BMP signaling pathway
GO:0036122,BMP binding
GO:0005026,"transforming growth factor beta receptor activity, type II"
GO:0034713,type I transforming growth factor beta receptor binding
GO:0048185,activin binding
GO:0032924,activin receptor signaling pathway
GO:0048179,activin receptor complex
GO:0004872,receptor activity
GO:0038023,signaling receptor activity
GO:0009653,anatomical structure morphogenesis
GO:0018996,"molting cycle, collagen and cuticulin-based cuticle"
GO:0046626,regulation of insulin receptor signaling pathway
GO:0005125,cytokine activity
GO:0005160,transforming growth factor beta receptor binding
GO:0008083,growth factor activity
