GO.ID,GO_full_name
GO:0052590,sn-glycerol-3-phosphate:ubiquinone oxidoreductase activity
GO:0052591,sn-glycerol-3-phosphate:ubiquinone-8 oxidoreductase activity
GO:0006072,glycerol-3-phosphate metabolic process
GO:0009331,glycerol-3-phosphate dehydrogenase complex
GO:0036159,inner dynein arm assembly
GO:0043065,positive regulation of apoptotic process
GO:0042440,pigment metabolic process
GO:0046665,amnioserosa maintenance
GO:0002805,regulation of antimicrobial peptide biosynthetic process
GO:0009996,negative regulation of cell fate specification
GO:0043433,negative regulation of DNA-binding transcription factor activity
GO:0007393,"dorsal closure, leading edge cell fate determination"
GO:0004601,peroxidase activity
GO:0016209,antioxidant activity
GO:0051920,peroxiredoxin activity
GO:0042744,hydrogen peroxide catabolic process
GO:0046427,positive regulation of JAK-STAT cascade
GO:0070417,cellular response to cold
GO:2001269,positive regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway
GO:0097190,apoptotic signaling pathway
GO:0008379,thioredoxin peroxidase activity
GO:0035002,"liquid clearance, open tracheal system"
GO:0050062,long-chain-fatty-acyl-CoA reductase activity
GO:0016538,cyclin-dependent protein serine/threonine kinase regulator activity
GO:0045737,positive regulation of cyclin-dependent protein serine/threonine kinase activity
GO:1901409,positive regulation of phosphorylation of RNA polymerase II C-terminal domain
GO:0000307,cyclin-dependent protein kinase holoenzyme complex
GO:0016909,SAP kinase activity
GO:0038001,paracrine signaling
GO:0042542,response to hydrogen peroxide
GO:0072593,reactive oxygen species metabolic process
GO:1900407,regulation of cellular response to oxidative stress
GO:0002385,mucosal immune response
GO:0006970,response to osmotic stress
GO:0030306,ADP-ribosylation factor binding
GO:0000138,Golgi trans cisterna
GO:0006655,phosphatidylglycerol biosynthetic process
GO:0032049,cardiolipin biosynthetic process
GO:0008444,CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase activity
GO:0017169,CDP-alcohol phosphatidyltransferase activity
GO:0042053,regulation of dopamine metabolic process
GO:0006378,mRNA polyadenylation
GO:0071035,nuclear polyadenylation-dependent rRNA catabolic process
GO:0071038,nuclear polyadenylation-dependent tRNA catabolic process
GO:0071042,nuclear polyadenylation-dependent mRNA catabolic process
GO:0043630,ncRNA polyadenylation involved in polyadenylation-dependent ncRNA catabolic process
GO:0071051,polyadenylation-dependent snoRNA 3'-end processing
GO:0071036,nuclear polyadenylation-dependent snoRNA catabolic process
GO:0071037,nuclear polyadenylation-dependent snRNA catabolic process
GO:0071044,histone mRNA catabolic process
GO:0071050,snoRNA polyadenylation
GO:0031499,TRAMP complex
GO:0033227,dsRNA transport
GO:0007053,spindle assembly involved in male meiosis
GO:0035186,syncytial blastoderm mitotic cell cycle
GO:0000001,mitochondrion inheritance
GO:0006099,tricarboxylic acid cycle
GO:0004450,isocitrate dehydrogenase (NADP+) activity
GO:0006102,isocitrate metabolic process
GO:0006739,NADP metabolic process
GO:0004448,isocitrate dehydrogenase activity
GO:0030512,negative regulation of transforming growth factor beta receptor signaling pathway
GO:0043407,negative regulation of MAP kinase activity
GO:0007172,signal complex assembly
GO:0061176,type Ib terminal bouton
GO:0061177,type Is terminal bouton
GO:0038083,peptidyl-tyrosine autophosphorylation
GO:0001920,negative regulation of receptor recycling
GO:0031233,intrinsic component of external side of plasma membrane
GO:0005834,heterotrimeric G-protein complex
GO:0009452,7-methylguanosine RNA capping
GO:0071164,RNA trimethylguanosine synthase activity
GO:0036261,7-methylguanosine cap hypermethylation
GO:0030514,negative regulation of BMP signaling pathway
GO:0090433,palmitoyl-CoA ligase activity
GO:0102391,decanoate-CoA ligase activity
GO:0035338,long-chain fatty-acyl-CoA biosynthetic process
GO:0061502,early endosome to recycling endosome transport
GO:0004012,phospholipid-translocating ATPase activity
GO:0045332,phospholipid translocation
GO:0040040,thermosensory behavior
GO:0046426,negative regulation of JAK-STAT cascade
GO:0016589,NURF complex
GO:0043484,regulation of RNA splicing
GO:0008378,galactosyltransferase activity
GO:0016028,rhabdomere
GO:0071944,cell periphery
GO:0070451,cell hair
GO:0008336,gamma-butyrobetaine dioxygenase activity
GO:0045329,carnitine biosynthetic process
GO:0005332,gamma-aminobutyric acid:sodium symporter activity
GO:0042165,neurotransmitter binding
GO:0015812,gamma-aminobutyric acid transport
GO:0035080,heat shock-mediated polytene chromosome puffing
GO:0008757,S-adenosylmethionine-dependent methyltransferase activity
GO:0009383,rRNA (cytosine-C5-)-methyltransferase activity
GO:0000470,maturation of LSU-rRNA
GO:0070475,rRNA base methylation
GO:0061617,MICOS complex
GO:0080111,DNA demethylation
GO:0015934,large ribosomal subunit
GO:0042332,gravitaxis
GO:0070373,negative regulation of ERK1 and ERK2 cascade
GO:0048747,muscle fiber development
GO:0045314,regulation of compound eye photoreceptor development
GO:0040037,negative regulation of fibroblast growth factor receptor signaling pathway
GO:0110109,negative regulation of imaginal disc-derived wing vein specification
GO:0070476,rRNA (guanine-N7)-methylation
GO:0018364,peptidyl-glutamine methylation
GO:0005674,transcription factor TFIIF complex
GO:0000991,"transcription factor activity, core RNA polymerase II binding"
GO:0001096,TFIIF-class transcription factor binding
GO:0005031,tumor necrosis factor-activated receptor activity
GO:0033209,tumor necrosis factor-mediated signaling pathway
GO:0061355,Wnt protein secretion
GO:0048042,regulation of post-mating oviposition
GO:0005793,endoplasmic reticulum-Golgi intermediate compartment
GO:0004144,diacylglycerol O-acyltransferase activity
GO:0047196,long-chain-alcohol O-fatty-acyltransferase activity
GO:0032041,NAD-dependent histone deacetylase activity (H3-K14 specific)
GO:0070932,histone H3 deacetylation
GO:0019213,deacetylase activity
GO:0030241,skeletal muscle myosin thick filament assembly
GO:0008597,calcium-dependent protein serine/threonine phosphatase regulator activity
GO:0005765,lysosomal membrane
GO:0015184,L-cystine transmembrane transporter activity
GO:0015811,L-cystine transport
GO:0034126,positive regulation of MyD88-dependent toll-like receptor signaling pathway
GO:0031386,protein tag
GO:0006509,membrane protein ectodomain proteolysis
GO:0070765,gamma-secretase complex
GO:0008594,photoreceptor cell morphogenesis
GO:0004887,thyroid hormone receptor activity
GO:0040034,"regulation of development, heterochronic"
GO:0010378,temperature compensation of the circadian clock
GO:0097730,non-motile cilium
GO:0015267,channel activity
GO:0015698,inorganic anion transport
GO:0008308,voltage-gated anion channel activity
GO:0072546,ER membrane protein complex
GO:0034975,protein folding in endoplasmic reticulum
GO:0005537,mannose binding
GO:0017150,tRNA dihydrouridine synthase activity
GO:0002943,tRNA dihydrouridine synthesis
GO:0004435,phosphatidylinositol phospholipase C activity
GO:0046673,negative regulation of compound eye retinal cell programmed cell death
GO:0051482,positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G-protein coupled signaling pathway
GO:0016027,inaD signaling complex
GO:0009649,entrainment of circadian clock
GO:0043153,entrainment of circadian clock by photoperiod
GO:2000370,positive regulation of clathrin-dependent endocytosis
GO:0004629,phospholipase C activity
GO:0006651,diacylglycerol biosynthetic process
GO:0008377,light-induced release of internally sequestered calcium ion
GO:0022409,positive regulation of cell-cell adhesion
GO:0033615,mitochondrial proton-transporting ATP synthase complex assembly
GO:0032592,integral component of mitochondrial membrane
GO:0031902,late endosome membrane
GO:0097038,perinuclear endoplasmic reticulum
GO:0007421,stomatogastric nervous system development
GO:0035225,determination of genital disc primordium
GO:0046845,"branched duct epithelial cell fate determination, open tracheal system"
GO:0048865,stem cell fate commitment
GO:0038004,epidermal growth factor receptor ligand maturation
GO:0050714,positive regulation of protein secretion
GO:0043703,photoreceptor cell fate determination
GO:0048263,determination of dorsal identity
GO:0007483,genital disc morphogenesis
GO:0007501,mesodermal cell fate specification
GO:0008544,epidermis development
GO:0042659,regulation of cell fate specification
GO:0045664,regulation of neuron differentiation
GO:0051450,myoblast proliferation
GO:0071010,prespliceosome
GO:0071012,catalytic step 1 spliceosome
GO:0071014,post-mRNA release spliceosomal complex
GO:0007438,oenocyte development
GO:0008366,axon ensheathment
GO:0000974,Prp19 complex
GO:0047498,calcium-dependent phospholipase A2 activity
GO:0048388,endosomal lumen acidification
GO:0000463,"maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"
GO:0006282,regulation of DNA repair
GO:0030716,oocyte fate determination
GO:0007294,germarium-derived oocyte fate determination
GO:0004520,endodeoxyribonuclease activity
GO:0000150,recombinase activity
GO:0000400,four-way junction DNA binding
GO:0008094,DNA-dependent ATPase activity
GO:0000707,meiotic DNA recombinase assembly
GO:0006312,mitotic recombination
GO:0010212,response to ionizing radiation
GO:0042148,strand invasion
GO:0005657,replication fork
GO:0033063,Rad51B-Rad51C-Rad51D-XRCC2 complex
GO:0006302,double-strand break repair
GO:0009949,polarity specification of anterior/posterior axis
GO:0009951,polarity specification of dorsal/ventral axis
GO:0000730,DNA recombinase assembly
GO:0042274,ribosomal small subunit biogenesis
GO:0030692,Noc4p-Nop14p complex
GO:0003380,establishment or maintenance of cytoskeleton polarity involved in gastrulation
GO:0007637,proboscis extension reflex
GO:0010470,regulation of gastrulation
GO:0043519,regulation of myosin II filament organization
GO:0048383,mesectoderm development
GO:0060027,convergent extension involved in gastrulation
GO:0031514,motile cilium
GO:0035082,axoneme assembly
GO:0044458,motile cilium assembly
GO:0010716,negative regulation of extracellular matrix disassembly
GO:0035158,"regulation of tube diameter, open tracheal system"
GO:0006031,chitin biosynthetic process
GO:0006035,cuticle chitin biosynthetic process
GO:0009611,response to wounding
GO:0001838,embryonic epithelial tube formation
GO:0004100,chitin synthase activity
GO:0030428,cell septum
GO:0006038,cell wall chitin biosynthetic process
GO:0051879,Hsp90 protein binding
GO:0051299,centrosome separation
GO:0030247,polysaccharide binding
GO:0000796,condensin complex
GO:0000819,sister chromatid segregation
GO:0070194,synaptonemal complex disassembly
GO:0004496,mevalonate kinase activity
GO:0007259,JAK-STAT cascade
GO:0007162,negative regulation of cell adhesion
GO:0045178,basal part of cell
GO:0045180,basal cortex
GO:0007420,brain development
GO:0042673,regulation of retinal cone cell fate specification
GO:0045676,regulation of R7 cell differentiation
GO:0001754,eye photoreceptor cell differentiation
GO:0014016,neuroblast differentiation
GO:0050771,negative regulation of axonogenesis
GO:0055060,asymmetric neuroblast division resulting in ganglion mother cell formation
GO:0060385,axonogenesis involved in innervation
GO:0070314,G1 to G0 transition
GO:1900180,regulation of protein localization to nucleus
GO:0061564,axon development
GO:0051090,regulation of DNA-binding transcription factor activity
GO:0008218,bioluminescence
GO:0015645,fatty acid ligase activity
GO:0016405,CoA-ligase activity
GO:0048137,spermatocyte division
GO:0008315,G2/MI transition of meiotic cell cycle
GO:0045948,positive regulation of translational initiation
GO:0070935,3'-UTR-mediated mRNA stabilization
GO:0051039,positive regulation of transcription involved in meiotic cell cycle
GO:0000003,reproduction
GO:0045785,positive regulation of cell adhesion
GO:0071203,WASH complex
GO:0005544,calcium-dependent phospholipid binding
GO:0070382,exocytic vesicle
GO:0014059,regulation of dopamine secretion
GO:0017156,calcium ion regulated exocytosis
GO:0071277,cellular response to calcium ion
GO:0017158,regulation of calcium ion-dependent exocytosis
GO:0017056,structural constituent of nuclear pore
GO:0006999,nuclear pore organization
GO:0005487,nucleocytoplasmic transporter activity
GO:0006607,NLS-bearing protein import into nucleus
GO:0044615,nuclear pore nuclear basket
GO:0032870,cellular response to hormone stimulus
GO:0033500,carbohydrate homeostasis
GO:0097003,adipokinetic hormone receptor activity
GO:0097004,adipokinetic hormone binding
GO:1901652,response to peptide
GO:0046626,regulation of insulin receptor signaling pathway
GO:0043647,inositol phosphate metabolic process
GO:0000298,endopolyphosphatase activity
GO:0008486,diphosphoinositol-polyphosphate diphosphatase activity
GO:0034431,bis(5'-adenosyl)-hexaphosphatase activity
GO:0034432,bis(5'-adenosyl)-pentaphosphatase activity
GO:0050072,m7G(5')pppN diphosphatase activity
GO:0052840,inositol diphosphate tetrakisphosphate diphosphatase activity
GO:0052841,inositol bisdiphosphate tetrakisphosphate diphosphatase activity
GO:0052842,inositol diphosphate pentakisphosphate diphosphatase activity
GO:0052843,"inositol-1-diphosphate-2,3,4,5,6-pentakisphosphate diphosphatase activity"
GO:0052844,"inositol-3-diphosphate-1,2,4,5,6-pentakisphosphate diphosphatase activity"
GO:0052845,"inositol-5-diphosphate-1,2,3,4,6-pentakisphosphate diphosphatase activity"
GO:0052846,"inositol-1,5-bisdiphosphate-2,3,4,6-tetrakisphosphate 1-diphosphatase activity"
GO:0052847,"inositol-1,5-bisdiphosphate-2,3,4,6-tetrakisphosphate 5-diphosphatase activity"
GO:0052848,"inositol-3,5-bisdiphosphate-2,3,4,6-tetrakisphosphate 5-diphosphatase activity"
GO:0009117,nucleotide metabolic process
GO:0071543,diphosphoinositol polyphosphate metabolic process
GO:1901907,diadenosine pentaphosphate catabolic process
GO:1901909,diadenosine hexaphosphate catabolic process
GO:1901911,adenosine 5'-(hexahydrogen pentaphosphate) catabolic process
GO:0001673,male germ cell nucleus
GO:0046695,SLIK (SAGA-like) complex
GO:0006164,purine nucleotide biosynthetic process
GO:0006189,'de novo' IMP biosynthetic process
GO:0006541,glutamine metabolic process
GO:0004642,phosphoribosylformylglycinamidine synthase activity
GO:0006637,acyl-CoA metabolic process
GO:0047617,acyl-CoA hydrolase activity
GO:0004661,protein geranylgeranyltransferase activity
GO:0006379,mRNA cleavage
GO:0001193,maintenance of transcriptional fidelity during DNA-templated transcription elongation from RNA polymerase II promoter
GO:0006283,transcription-coupled nucleotide-excision repair
GO:0070491,repressing transcription factor binding
GO:0001106,RNA polymerase II transcription corepressor activity
GO:0007499,ectoderm and mesoderm interaction
GO:0007500,mesodermal cell fate determination
GO:0031065,positive regulation of histone deacetylation
GO:2000177,regulation of neural precursor cell proliferation
GO:0047988,hydroxyacid-oxoacid transhydrogenase activity
GO:0015993,obsolete molecular hydrogen transport
GO:0006539,glutamate catabolic process via 2-oxoglutarate
GO:0050966,detection of mechanical stimulus involved in sensory perception of pain
GO:0050774,negative regulation of dendrite morphogenesis
GO:0007638,mechanosensory behavior
GO:0044736,acid-sensing ion channel activity
GO:0035179,larval turning behavior
GO:0048266,behavioral response to pain
GO:0090575,RNA polymerase II transcription factor complex
GO:0045839,negative regulation of mitotic nuclear division
GO:0000172,ribonuclease MRP complex
GO:0005655,nucleolar ribonuclease P complex
GO:0042176,regulation of protein catabolic process
GO:0008540,"proteasome regulatory particle, base subcomplex"
GO:0034515,proteasome storage granule
GO:0022624,proteasome accessory complex
GO:0031593,polyubiquitin modification-dependent protein binding
GO:0070822,Sin3-type complex
GO:0030709,border follicle cell delamination
GO:0016500,protein-hormone receptor activity
GO:0001837,epithelial to mesenchymal transition
GO:0007564,regulation of chitin-based cuticle tanning
GO:0007190,activation of adenylate cyclase activity
GO:0008970,phosphatidylcholine 1-acylhydrolase activity
GO:0052739,phosphatidylserine 1-acylhydrolase activity
GO:0052740,1-acyl-2-lysophosphatidylserine acylhydrolase activity
GO:0004550,nucleoside diphosphate kinase activity
GO:0006165,nucleoside diphosphate phosphorylation
GO:0006183,GTP biosynthetic process
GO:0006228,UTP biosynthetic process
GO:0006241,CTP biosynthetic process
GO:0009142,nucleoside triphosphate biosynthetic process
GO:0004553,"hydrolase activity, hydrolyzing O-glycosyl compounds"
GO:0000272,polysaccharide catabolic process
GO:0033897,ribonuclease T2 activity
GO:0030870,Mre11 complex
GO:0016233,telomere capping
GO:0031573,intra-S DNA damage checkpoint
GO:0006284,base-excision repair
GO:0000014,single-stranded DNA endodeoxyribonuclease activity
GO:0042138,meiotic DNA double-strand break formation
GO:0035861,site of double-strand break
GO:0003691,double-stranded telomeric DNA binding
GO:0043047,single-stranded telomeric DNA binding
GO:0031860,telomeric 3' overhang formation
GO:0097552,mitochondrial double-strand break repair via homologous recombination
GO:0019825,oxygen binding
GO:0005344,oxygen carrier activity
GO:0015671,oxygen transport
GO:0004725,protein tyrosine phosphatase activity
GO:0008138,protein tyrosine/serine/threonine phosphatase activity
GO:0035335,peptidyl-tyrosine dephosphorylation
GO:0030031,cell projection assembly
GO:0004438,phosphatidylinositol-3-phosphatase activity
GO:1900073,regulation of neuromuscular synaptic transmission
GO:0034185,apolipoprotein binding
GO:0097109,neuroligin family protein binding
GO:0040012,regulation of locomotion
GO:0071938,vitamin A transport
GO:1900244,positive regulation of synaptic vesicle endocytosis
GO:2000331,regulation of terminal button organization
GO:0061174,type I terminal bouton
GO:0097118,neuroligin clustering involved in postsynaptic membrane assembly
GO:0097305,response to alcohol
GO:0008312,7S RNA binding
GO:0048500,signal recognition particle
GO:0030942,endoplasmic reticulum signal peptide binding
GO:0005786,"signal recognition particle, endoplasmic reticulum targeting"
GO:0045047,protein targeting to ER
GO:0071339,MLL1 complex
GO:0051213,dioxygenase activity
GO:0070815,peptidyl-lysine 5-dioxygenase activity
GO:0018395,peptidyl-lysine hydroxylation to 5-hydroxy-L-lysine
GO:0005047,signal recognition particle binding
GO:0005785,signal recognition particle receptor complex
GO:0050708,regulation of protein secretion
GO:0007305,vitelline membrane formation involved in chorion-containing eggshell formation
GO:0000077,DNA damage checkpoint
GO:0000075,cell cycle checkpoint
GO:0000076,DNA replication checkpoint
GO:0071479,cellular response to ionizing radiation
GO:0030896,checkpoint clamp complex
GO:0007300,ovarian nurse cell to oocyte transport
GO:0016239,positive regulation of macroautophagy
GO:0010623,programmed cell death involved in cell development
GO:0097200,cysteine-type endopeptidase activity involved in execution phase of apoptosis
GO:1990525,BIR domain binding
GO:0097194,execution phase of apoptosis
GO:0001652,granular component
GO:0007185,transmembrane receptor protein tyrosine phosphatase signaling pathway
GO:0004566,beta-glucuronidase activity
GO:0019391,glucuronoside catabolic process
GO:0008239,dipeptidyl-peptidase activity
GO:0000982,"transcription factor activity, RNA polymerase II proximal promoter sequence-specific DNA binding"
GO:0000987,proximal promoter sequence-specific DNA binding
GO:0031629,synaptic vesicle fusion to presynaptic active zone membrane
GO:0035494,SNARE complex disassembly
GO:0005483,soluble NSF attachment protein activity
GO:0006891,intra-Golgi vesicle-mediated transport
GO:0034214,protein hexamerization
GO:0000447,"endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"
GO:0000461,"endonucleolytic cleavage to generate mature 3'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"
GO:0006407,rRNA export from nucleus
GO:0006807,nitrogen compound metabolic process
GO:0000050,urea cycle
GO:0006526,arginine biosynthetic process
GO:0004070,aspartate carbamoyltransferase activity
GO:0004087,carbamoyl-phosphate synthase (ammonia) activity
GO:0004088,carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity
GO:0004151,dihydroorotase activity
GO:0016597,amino acid binding
GO:0016743,carboxyl- or carbamoyltransferase activity
GO:0016812,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides"
GO:0070406,glutamine binding
GO:0007595,lactation
GO:0019240,citrulline biosynthetic process
GO:0033574,response to testosterone
GO:0051414,response to cortisol
GO:0070409,carbamoyl phosphate biosynthetic process
GO:0006310,DNA recombination
GO:0003910,DNA ligase (ATP) activity
GO:0051103,DNA ligation involved in DNA repair
GO:0003909,DNA ligase activity
GO:0019001,guanyl nucleotide binding
GO:0031683,G-protein beta/gamma-subunit complex binding
GO:0007191,adenylate cyclase-activating dopamine receptor signaling pathway
GO:0010457,centriole-centriole cohesion
GO:0051298,centrosome duplication
GO:1902475,L-alpha-amino acid transmembrane transport
GO:0005416,amino acid:cation symporter activity
GO:0044745,amino acid transmembrane import
GO:0000302,response to reactive oxygen species
GO:0019826,oxygen sensor activity
GO:0070025,carbon monoxide binding
GO:0070026,nitric oxide binding
GO:0038060,nitric oxide-cGMP-mediated signaling pathway
GO:0030151,molybdenum ion binding
GO:0090052,regulation of chromatin silencing at centromere
GO:1902275,regulation of chromatin organization
GO:0005719,nuclear euchromatin
GO:0016973,poly(A)+ mRNA export from nucleus
GO:0005847,mRNA cleavage and polyadenylation specificity factor complex
GO:0010793,regulation of mRNA export from nucleus
GO:1902882,regulation of response to oxidative stress
GO:0038066,p38MAPK cascade
GO:0031083,BLOC-1 complex
GO:0000244,spliceosomal tri-snRNP complex assembly
GO:0001099,basal RNA polymerase II transcription machinery binding
GO:0097484,dendrite extension
GO:0048814,regulation of dendrite morphogenesis
GO:0098595,perivitelline space
GO:0008140,cAMP response element binding protein binding
GO:0043993,histone acetyltransferase activity (H3-K18 specific)
GO:0044017,histone acetyltransferase activity (H3-K27 specific)
GO:1990226,histone methyltransferase binding
GO:0032922,circadian regulation of gene expression
GO:0043971,histone H3-K18 acetylation
GO:0043974,histone H3-K27 acetylation
GO:0043982,histone H4-K8 acetylation
GO:0043983,histone H4-K12 acetylation
GO:0035097,histone methyltransferase complex
GO:0003680,AT DNA binding
GO:0008409,5'-3' exonuclease activity
GO:0034389,lipid droplet organization
GO:0017119,Golgi transport complex
GO:0036063,acroblast
GO:0006406,mRNA export from nucleus
GO:0031990,mRNA export from nucleus in response to heat stress
GO:0000346,transcription export complex
GO:0000347,THO complex
GO:0000445,THO complex part of transcription export complex
GO:0032786,"positive regulation of DNA-templated transcription, elongation"
GO:0048674,collateral sprouting of injured axon
GO:0048682,sprouting of injured axon
GO:0004029,aldehyde dehydrogenase (NAD) activity
GO:1901215,negative regulation of neuron death
GO:0043878,glyceraldehyde-3-phosphate dehydrogenase (NAD+) (non-phosphorylating) activity
GO:0005927,muscle tendon junction
GO:2001282,negative regulation of muscle cell chemotaxis toward tendon cell
GO:2001283,Roundabout signaling pathway involved in muscle cell chemotaxis toward tendon cell
GO:0017022,myosin binding
GO:0098789,pre-mRNA cleavage required for polyadenylation
GO:0006642,triglyceride mobilization
GO:0010898,positive regulation of triglyceride catabolic process
GO:1990044,protein localization to lipid droplet
GO:0032994,protein-lipid complex
GO:0070594,juvenile hormone response element binding
GO:0035626,juvenile hormone mediated signaling pathway
GO:0000412,histone peptidyl-prolyl isomerization
GO:0018208,peptidyl-proline modification
GO:0004180,carboxypeptidase activity
GO:0004181,metallocarboxypeptidase activity
GO:0004965,G-protein coupled GABA receptor activity
GO:0061031,endodermal digestive tract morphogenesis
GO:0016811,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides"
GO:0070773,protein-N-terminal glutamine amidohydrolase activity
GO:0015232,heme transporter activity
GO:0015886,heme transport
GO:0046686,response to cadmium ion
GO:0070574,cadmium ion transmembrane transport
GO:0004748,"ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor"
GO:0009263,deoxyribonucleotide biosynthetic process
GO:0005971,ribonucleoside-diphosphate reductase complex
GO:0009888,tissue development
GO:0035211,spermathecum morphogenesis
GO:0030727,germarium-derived female germ-line cyst formation
GO:0031053,primary miRNA processing
GO:0004525,ribonuclease III activity
GO:0035070,salivary gland histolysis
GO:0031054,pre-miRNA processing
GO:0070877,microprocessor complex
GO:0000407,phagophore assembly site
GO:0016236,macroautophagy
GO:0004614,phosphoglucomutase activity
GO:0016868,"intramolecular transferase activity, phosphotransferases"
GO:0071704,organic substance metabolic process
GO:0006006,glucose metabolic process
GO:0004619,phosphoglycerate mutase activity
GO:0019388,galactose catabolic process
GO:0004653,polypeptide N-acetylgalactosaminyltransferase activity
GO:0009312,oligosaccharide biosynthetic process
GO:0007618,mating
GO:0016006,Nebenkern
GO:0015137,citrate transmembrane transporter activity
GO:0006843,mitochondrial citrate transmembrane transport
GO:0015746,citrate transport
GO:0007277,pole cell development
GO:0045451,pole plasm oskar mRNA localization
GO:0035062,omega speckle
GO:2000815,regulation of mRNA stability involved in response to oxidative stress
GO:0005869,dynactin complex
GO:2000242,negative regulation of reproductive process
GO:0019941,modification-dependent protein catabolic process
GO:0005605,basal lamina
GO:0070831,basement membrane assembly
GO:0085029,extracellular matrix assembly
GO:0070507,regulation of microtubule cytoskeleton organization
GO:0043027,cysteine-type endopeptidase inhibitor activity involved in apoptotic process
GO:0043154,negative regulation of cysteine-type endopeptidase activity involved in apoptotic process
GO:0001784,phosphotyrosine residue binding
GO:0031235,intrinsic component of the cytoplasmic side of the plasma membrane
GO:0005122,torso binding
GO:0009631,cold acclimation
GO:0045003,double-strand break repair via synthesis-dependent strand annealing
GO:0043138,3'-5' DNA helicase activity
GO:0043140,ATP-dependent 3'-5' DNA helicase activity
GO:0045950,negative regulation of mitotic recombination
GO:0000725,recombinational repair
GO:0035825,homologous recombination
GO:0006071,glycerol metabolic process
GO:0004367,glycerol-3-phosphate dehydrogenase [NAD+] activity
GO:0046168,glycerol-3-phosphate catabolic process
GO:0016070,RNA metabolic process
GO:0006267,pre-replicative complex assembly involved in nuclear cell cycle DNA replication
GO:0030174,regulation of DNA-dependent DNA replication initiation
GO:0005656,nuclear pre-replicative complex
GO:0097344,Rix1 complex
GO:0016180,snRNA processing
GO:0034472,snRNA 3'-end processing
GO:0032039,integrator complex
GO:0015035,protein disulfide oxidoreductase activity
GO:0006879,cellular iron ion homeostasis
GO:0015038,glutathione disulfide oxidoreductase activity
GO:0016624,"oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor"
GO:0016286,small conductance calcium-activated potassium channel activity
GO:0016057,regulation of membrane potential in photoreceptor cell
GO:0004066,asparagine synthase (glutamine-hydrolyzing) activity
GO:0006529,asparagine biosynthetic process
GO:0004300,enoyl-CoA hydratase activity
GO:0010248,establishment or maintenance of transmembrane electrochemical gradient
GO:0010107,potassium ion import
GO:0005391,sodium:potassium-exchanging ATPase activity
GO:0005890,sodium:potassium-exchanging ATPase complex
GO:0006883,cellular sodium ion homeostasis
GO:0030007,cellular potassium ion homeostasis
GO:0036376,sodium ion export across plasma membrane
GO:0071834,mating pheromone secretion
GO:0035269,protein O-linked mannosylation
GO:0008532,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase activity"
GO:0008139,nuclear localization sequence binding
GO:0000060,"protein import into nucleus, translocation"
GO:0006610,ribosomal protein import into nucleus
GO:0030687,"preribosome, large subunit precursor"
GO:0090162,establishment of epithelial cell polarity
GO:0097539,ciliary transition fiber
GO:0099061,integral component of postsynaptic density membrane
GO:0007094,mitotic spindle assembly checkpoint
GO:0040005,chitin-based cuticle attachment to epithelium
GO:0050699,WW domain binding
GO:0035194,posttranscriptional gene silencing by RNA
GO:0005121,Toll binding
GO:0021556,central nervous system formation
GO:0008120,ceramide glucosyltransferase activity
GO:0102769,dihydroceramide glucosyltransferase activity
GO:0006679,glucosylceramide biosynthetic process
GO:0016247,channel regulator activity
GO:0007561,imaginal disc eversion
GO:0046529,"imaginal disc fusion, thorax closure"
GO:0070303,negative regulation of stress-activated protein kinase signaling cascade
GO:0008579,JUN kinase phosphatase activity
GO:0017017,MAP kinase tyrosine/serine/threonine phosphatase activity
GO:0000188,inactivation of MAPK activity
GO:0007396,suture of dorsal opening
GO:0046528,imaginal disc fusion
GO:0046844,micropyle formation
GO:0048615,embryonic anterior midgut (ectodermal) morphogenesis
GO:0050778,positive regulation of immune response
GO:0071907,determination of digestive tract left/right asymmetry
GO:0004360,glutamine-fructose-6-phosphate transaminase (isomerizing) activity
GO:0097367,carbohydrate derivative binding
GO:1901135,carbohydrate derivative metabolic process
GO:1901137,carbohydrate derivative biosynthetic process
GO:0006002,fructose 6-phosphate metabolic process
GO:0006047,UDP-N-acetylglucosamine metabolic process
GO:0032780,negative regulation of ATPase activity
GO:0043271,negative regulation of ion transport
GO:0070776,MOZ/MORF histone acetyltransferase complex
GO:0043994,histone acetyltransferase activity (H3-K23 specific)
GO:0043972,histone H3-K23 acetylation
GO:0000079,regulation of cyclin-dependent protein serine/threonine kinase activity
GO:0035561,regulation of chromatin binding
GO:0004703,G-protein coupled receptor kinase activity
GO:0003384,apical constriction involved in gastrulation
