GO.ID,GO_full_name
GO:0051059,NF-kappaB binding
GO:0045906,negative regulation of vasoconstriction
GO:0042274,ribosomal small subunit biogenesis
GO:0015935,small ribosomal subunit
GO:0035307,positive regulation of protein dephosphorylation
GO:1900119,positive regulation of execution phase of apoptosis
GO:0030332,cyclin binding
GO:0031208,POZ domain binding
GO:0001831,trophectodermal cellular morphogenesis
GO:0007369,gastrulation
GO:0031145,anaphase-promoting complex-dependent catabolic process
GO:0040016,embryonic cleavage
GO:0043149,stress fiber assembly
GO:0045842,positive regulation of mitotic metaphase/anaphase transition
GO:0048208,COPII vesicle coating
GO:0071630,nuclear protein quality control by the ubiquitin-proteasome system
GO:0072576,liver morphogenesis
GO:0005827,polar microtubule
GO:0036126,sperm flagellum
GO:0043031,negative regulation of macrophage activation
GO:0032793,positive regulation of CREB transcription factor activity
GO:0071636,positive regulation of transforming growth factor beta production
GO:0150072,
GO:0150074,
GO:1904465,negative regulation of matrix metallopeptidase secretion
GO:0047560,3-dehydrosphinganine reductase activity
GO:0006666,3-keto-sphinganine metabolic process
GO:1905437,positive regulation of histone H3-K4 trimethylation
GO:0004190,aspartic-type endopeptidase activity
GO:0008219,cell death
GO:0005547,"phosphatidylinositol-3,4,5-trisphosphate binding"
GO:0048193,Golgi vesicle transport
GO:0090162,establishment of epithelial cell polarity
GO:0002474,antigen processing and presentation of peptide antigen via MHC class I
GO:0042612,MHC class I protein complex
GO:0015440,peptide-transporting ATPase activity
GO:0016600,flotillin complex
GO:0001765,membrane raft assembly
GO:0002090,regulation of receptor internalization
GO:0022617,extracellular matrix disassembly
GO:0032226,"positive regulation of synaptic transmission, dopaminergic"
GO:0032728,positive regulation of interferon-beta production
GO:0033227,dsRNA transport
GO:0034141,positive regulation of toll-like receptor 3 signaling pathway
GO:0044854,plasma membrane raft assembly
GO:0048643,positive regulation of skeletal muscle tissue development
GO:0071360,cellular response to exogenous dsRNA
GO:1901890,positive regulation of cell junction assembly
GO:1903044,protein localization to membrane raft
GO:2000049,positive regulation of cell-cell adhesion mediated by cadherin
GO:0001931,uropod
GO:0044291,cell-cell contact zone
GO:0044853,plasma membrane raft
GO:0098691,dopaminergic synapse
GO:0030017,sarcomere
GO:0031430,M band
GO:0008156,negative regulation of DNA replication
GO:0016407,acetyltransferase activity
GO:0007062,sister chromatid cohesion
GO:0034421,post-translational protein acetylation
GO:0010369,chromocenter
GO:0031618,nuclear pericentric heterochromatin
GO:0035663,Toll-like receptor 2 binding
GO:0071723,lipopeptide binding
GO:0001774,microglial cell activation
GO:0002224,toll-like receptor signaling pathway
GO:0032493,response to bacterial lipoprotein
GO:0034150,toll-like receptor 6 signaling pathway
GO:0042496,detection of diacyl bacterial lipopeptide
GO:0050707,regulation of cytokine secretion
GO:0071726,cellular response to diacyl bacterial lipopeptide
GO:0035355,Toll-like receptor 2-Toll-like receptor 6 protein complex
GO:0001775,cell activation
GO:0034136,negative regulation of toll-like receptor 2 signaling pathway
GO:0043507,positive regulation of JUN kinase activity
GO:2000483,negative regulation of interleukin-8 secretion
GO:0000380,"alternative mRNA splicing, via spliceosome"
GO:0000395,mRNA 5'-splice site recognition
GO:0004890,GABA-A receptor activity
GO:0005230,extracellular ligand-gated ion channel activity
GO:0022851,GABA-gated chloride ion channel activity
GO:0060119,inner ear receptor cell development
GO:0071420,cellular response to histamine
GO:1902711,GABA-A receptor complex
GO:0034707,chloride channel complex
GO:1904315,transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential
GO:0060078,regulation of postsynaptic membrane potential
GO:0050811,GABA receptor binding
GO:0008503,benzodiazepine receptor activity
GO:0005237,inhibitory extracellular ligand-gated ion channel activity
GO:0051932,"synaptic transmission, GABAergic"
GO:0001731,formation of translation preinitiation complex
GO:0005850,eukaryotic translation initiation factor 2 complex
GO:0031936,negative regulation of chromatin silencing
GO:0070577,lysine-acetylated histone binding
GO:0004965,G-protein coupled GABA receptor activity
GO:0007194,negative regulation of adenylate cyclase activity
GO:0014049,positive regulation of glutamate secretion
GO:0032811,negative regulation of epinephrine secretion
GO:0050805,negative regulation of synaptic transmission
GO:0060124,positive regulation of growth hormone secretion
GO:0033602,negative regulation of dopamine secretion
GO:0014053,negative regulation of gamma-aminobutyric acid secretion
GO:1990430,extracellular matrix protein binding
GO:0014048,regulation of glutamate secretion
GO:0038039,G-protein coupled receptor heterodimeric complex
GO:0097060,synaptic membrane
GO:1902710,GABA receptor complex
GO:0032571,response to vitamin K
GO:0071305,cellular response to vitamin D
GO:0060348,bone development
GO:0033594,response to hydroxyisoflavone
GO:0009629,response to gravity
GO:0008147,structural constituent of bone
GO:0046848,hydroxyapatite binding
GO:1900076,regulation of cellular response to insulin stimulus
GO:1990268,response to gold nanoparticle
GO:0003009,skeletal muscle contraction
GO:0051222,positive regulation of protein transport
GO:0045760,positive regulation of action potential
GO:0046325,negative regulation of glucose import
GO:0002037,negative regulation of L-glutamate import across plasma membrane
GO:0031642,negative regulation of myelination
GO:0032741,positive regulation of interleukin-18 production
GO:0034138,toll-like receptor 3 signaling pathway
GO:0050754,positive regulation of fractalkine biosynthetic process
GO:0043120,tumor necrosis factor binding
GO:0038037,G-protein coupled receptor dimeric complex
GO:1903561,extracellular vesicle
GO:0051028,mRNA transport
GO:0098845,postsynaptic endosome
GO:0022604,regulation of cell morphogenesis
GO:0110077,vesicle-mediated intercellular transport
GO:0007492,endoderm development
GO:1904707,positive regulation of vascular smooth muscle cell proliferation
GO:0061051,positive regulation of cell growth involved in cardiac muscle cell development
GO:2000573,positive regulation of DNA biosynthetic process
GO:0032786,"positive regulation of DNA-templated transcription, elongation"
GO:2000002,negative regulation of DNA damage checkpoint
GO:0008186,RNA-dependent ATPase activity
GO:0017070,U6 snRNA binding
GO:0030621,U4 snRNA binding
GO:0043008,ATP-dependent protein binding
GO:0010501,RNA secondary structure unwinding
GO:0046784,viral mRNA export from host cell nucleus
GO:0000346,transcription export complex
GO:0005688,U6 snRNP
GO:1990726,Lsm1-7-Pat1 complex
GO:0016070,RNA metabolic process
GO:0016868,"intramolecular transferase activity, phosphotransferases"
GO:0071704,organic substance metabolic process
GO:0004614,phosphoglucomutase activity
GO:0008973,phosphopentomutase activity
GO:0004832,valine-tRNA ligase activity
GO:0006438,valyl-tRNA aminoacylation
GO:0042289,MHC class II protein binding
GO:0002495,antigen processing and presentation of peptide antigen via MHC class II
GO:0045347,negative regulation of MHC class II biosynthetic process
GO:0000818,nuclear MIS12/MIND complex
GO:0000444,MIS12/MIND type complex
GO:0000777,condensed chromosome kinetochore
GO:0002876,positive regulation of chronic inflammatory response to antigenic stimulus
GO:0002925,positive regulation of humoral immune response mediated by circulating immunoglobulin
GO:0006959,humoral immune response
GO:0044130,negative regulation of growth of symbiont in host
GO:0048535,lymph node development
GO:0008553,"proton-exporting ATPase activity, phosphorylative mechanism"
GO:0030549,acetylcholine receptor activator activity
GO:0038195,urokinase plasminogen activator signaling pathway
GO:2000273,positive regulation of signaling receptor activity
GO:0032868,response to insulin
GO:0003845,11-beta-hydroxysteroid dehydrogenase [NAD(P)] activity
GO:0002017,regulation of blood volume by renal aldosterone
GO:0008211,glucocorticoid metabolic process
GO:0003016,respiratory system process
GO:0032525,somite rostral/caudal axis specification
GO:0048333,mesodermal cell differentiation
GO:0048568,embryonic organ development
GO:0048570,notochord morphogenesis
GO:0002344,B cell affinity maturation
GO:0002579,positive regulation of antigen processing and presentation
GO:0046635,positive regulation of alpha-beta T cell activation
GO:0005179,hormone activity
GO:0005148,prolactin receptor binding
GO:0030879,mammary gland development
GO:1903489,positive regulation of lactation
GO:0007249,I-kappaB kinase/NF-kappaB signaling
GO:0030702,chromatin silencing at centromere
GO:0031380,nuclear RNA-directed RNA polymerase complex
GO:0032720,negative regulation of tumor necrosis factor production
GO:0031665,negative regulation of lipopolysaccharide-mediated signaling pathway
GO:0045616,regulation of keratinocyte differentiation
GO:0050660,flavin adenine dinucleotide binding
GO:0051537,"2 iron, 2 sulfur cluster binding"
GO:0071949,FAD binding
GO:0043546,molybdopterin cofactor binding
GO:0004031,aldehyde oxidase activity
GO:0000794,condensed nuclear chromosome
GO:0002768,immune response-regulating cell surface receptor signaling pathway
GO:0010955,negative regulation of protein processing
GO:0030100,regulation of endocytosis
GO:0051224,negative regulation of protein transport
GO:2000642,negative regulation of early endosome to late endosome transport
GO:0000422,autophagy of mitochondrion
GO:0046601,positive regulation of centriole replication
GO:0098535,de novo centriole assembly involved in multi-ciliated epithelial cell differentiation
GO:0098536,deuterosome
GO:0008009,chemokine activity
GO:0050918,positive chemotaxis
GO:0016004,phospholipase activator activity
GO:0030298,receptor signaling protein tyrosine kinase activator activity
GO:0031726,CCR1 chemokine receptor binding
GO:0031729,CCR4 chemokine receptor binding
GO:0031730,CCR5 chemokine receptor binding
GO:0042056,chemoattractant activity
GO:0042379,chemokine receptor binding
GO:0046817,chemokine receptor antagonist activity
GO:0010820,positive regulation of T cell chemotaxis
GO:0031328,positive regulation of cellular biosynthetic process
GO:0031584,activation of phospholipase D activity
GO:0033634,positive regulation of cell-cell adhesion mediated by integrin
GO:0034112,positive regulation of homotypic cell-cell adhesion
GO:0042327,positive regulation of phosphorylation
GO:0043491,protein kinase B signaling
GO:0043922,negative regulation by host of viral transcription
GO:0048245,eosinophil chemotaxis
GO:0050679,positive regulation of epithelial cell proliferation
GO:0051262,protein tetramerization
GO:0070100,negative regulation of chemokine-mediated signaling pathway
GO:0070233,negative regulation of T cell apoptotic process
GO:1901214,regulation of neuron death
GO:2000110,negative regulation of macrophage apoptotic process
GO:2000503,positive regulation of natural killer cell chemotaxis
GO:0004515,nicotinate-nucleotide adenylyltransferase activity
GO:0030550,acetylcholine receptor inhibitor activity
GO:2000272,negative regulation of signaling receptor activity
GO:0043616,keratinocyte proliferation
GO:0008200,ion channel inhibitor activity
GO:0030548,acetylcholine receptor regulator activity
GO:0033130,acetylcholine receptor binding
GO:0007271,"synaptic transmission, cholinergic"
GO:0099601,regulation of neurotransmitter receptor activity
GO:0070209,ASTRA complex
GO:0032044,DSIF complex
GO:0022848,acetylcholine-gated cation-selective channel activity
GO:0015464,acetylcholine receptor activity
GO:0035095,behavioral response to nicotine
GO:0005892,acetylcholine-gated channel complex
GO:0001054,RNA polymerase I activity
GO:0005736,RNA polymerase I complex
GO:0098884,postsynaptic neurotransmitter receptor internalization
GO:0044327,dendritic spine head
GO:0050998,nitric-oxide synthase binding
GO:0016185,synaptic vesicle budding from presynaptic endocytic zone membrane
GO:1903423,positive regulation of synaptic vesicle recycling
GO:0098844,postsynaptic endocytic zone membrane
GO:0043083,synaptic cleft
GO:0031798,type 1 metabotropic glutamate receptor binding
GO:0099186,structural constituent of postsynapse
GO:0042713,sperm ejaculation
GO:0061828,apical tubulobulbar complex
GO:0061829,basal tubulobulbar complex
GO:0001179,RNA polymerase I transcription factor binding
GO:0051056,regulation of small GTPase mediated signal transduction
GO:0016239,positive regulation of macroautophagy
GO:0032784,"regulation of DNA-templated transcription, elongation"
GO:0032785,"negative regulation of DNA-templated transcription, elongation"
GO:0015991,ATP hydrolysis coupled proton transport
GO:0046961,"proton-transporting ATPase activity, rotational mechanism"
GO:0033179,"proton-transporting V-type ATPase, V0 domain"
GO:0007034,vacuolar transport
GO:0033181,plasma membrane proton-transporting V-type ATPase complex
GO:0030031,cell projection assembly
GO:0048870,cell motility
GO:0045453,bone resorption
GO:0051022,Rho GDP-dissociation inhibitor binding
GO:0045428,regulation of nitric oxide biosynthetic process
GO:0010591,regulation of lamellipodium assembly
GO:0010811,positive regulation of cell-substrate adhesion
GO:0032707,negative regulation of interleukin-23 production
GO:0051492,regulation of stress fiber assembly
GO:0051496,positive regulation of stress fiber assembly
GO:0051668,localization within membrane
GO:0051894,positive regulation of focal adhesion assembly
GO:0060263,regulation of respiratory burst
GO:0097178,ruffle assembly
GO:0042552,myelination
GO:0001786,phosphatidylserine binding
GO:0000149,SNARE binding
GO:0070382,exocytic vesicle
GO:0016079,synaptic vesicle exocytosis
GO:0017156,calcium ion regulated exocytosis
GO:0048791,calcium ion-regulated exocytosis of neurotransmitter
GO:0061617,MICOS complex
GO:0042407,cristae formation
GO:0003712,transcription coregulator activity
GO:0004844,uracil DNA N-glycosylase activity
GO:0008263,pyrimidine-specific mismatch base pair DNA N-glycosylase activity
GO:0019104,DNA N-glycosylase activity
GO:0031402,sodium ion binding
GO:0032183,SUMO binding
GO:0043739,G/U mismatch-specific uracil-DNA glycosylase activity
GO:0006285,"base-excision repair, AP site formation"
GO:0035562,negative regulation of chromatin binding
GO:0040029,"regulation of gene expression, epigenetic"
GO:0080111,DNA demethylation
GO:1902544,regulation of DNA N-glycosylase activity
GO:0045582,positive regulation of T cell differentiation
GO:0043034,costamere
GO:0005927,muscle tendon junction
GO:0043292,contractile fiber
GO:0048731,system development
GO:0070831,basement membrane assembly
GO:0005607,laminin-2 complex
GO:0002292,T cell differentiation involved in immune response
GO:0010594,regulation of endothelial cell migration
GO:0045063,T-helper 1 cell differentiation
GO:0001205,"transcriptional activator activity, RNA polymerase II distal enhancer sequence-specific DNA binding"
GO:0003705,"transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding"
GO:0071837,HMG box domain binding
GO:0002467,germinal center formation
GO:0002634,regulation of germinal center formation
GO:0003138,primary heart field specification
GO:0003139,secondary heart field specification
GO:0003185,sinoatrial valve morphogenesis
GO:0003211,cardiac ventricle formation
GO:0007521,muscle cell fate determination
GO:0010694,positive regulation of alkaline phosphatase activity
GO:0014033,neural crest cell differentiation
GO:0014898,cardiac muscle hypertrophy in response to stress
GO:0030220,platelet formation
GO:0030224,monocyte differentiation
GO:0030501,positive regulation of bone mineralization
GO:0035984,cellular response to trichostatin A
GO:0045652,regulation of megakaryocyte differentiation
GO:0048667,cell morphogenesis involved in neuron differentiation
GO:0048703,embryonic viscerocranium morphogenesis
GO:0048704,embryonic skeletal system morphogenesis
GO:0050680,negative regulation of epithelial cell proliferation
GO:0051145,smooth muscle cell differentiation
GO:0051963,regulation of synapse assembly
GO:0051966,"regulation of synaptic transmission, glutamatergic"
GO:0055012,ventricular cardiac muscle cell differentiation
GO:0060025,regulation of synaptic activity
GO:0060297,regulation of sarcomere organization
GO:0060536,cartilage morphogenesis
GO:0060998,regulation of dendritic spine development
GO:0061333,renal tubule morphogenesis
GO:0071498,cellular response to fluid shear stress
GO:0072102,glomerulus morphogenesis
GO:0072160,nephron tubule epithelial cell differentiation
GO:2000111,positive regulation of macrophage apoptotic process
GO:2000727,positive regulation of cardiac muscle cell differentiation
GO:2000987,positive regulation of behavioral fear response
GO:2001013,epithelial cell proliferation involved in renal tubule morphogenesis
GO:0000983,"transcription factor activity, RNA polymerase II core promoter sequence-specific DNA binding"
GO:0010613,positive regulation of cardiac muscle hypertrophy
GO:0060290,transdifferentiation
GO:0071300,cellular response to retinoic acid
GO:0071374,cellular response to parathyroid hormone stimulus
GO:2001016,positive regulation of skeletal muscle cell differentiation
GO:0016528,sarcoplasm
GO:0048020,CCR chemokine receptor binding
GO:0002548,monocyte chemotaxis
GO:0048247,lymphocyte chemotaxis
GO:0008432,JUN kinase binding
GO:0010719,negative regulation of epithelial to mesenchymal transition
GO:0010944,negative regulation of transcription by competitive promoter binding
GO:0042772,"DNA damage response, signal transduction resulting in transcription"
GO:1904667,negative regulation of ubiquitin protein ligase activity
GO:2000042,negative regulation of double-strand break repair via homologous recombination
GO:2000048,negative regulation of cell-cell adhesion mediated by cadherin
GO:2000678,negative regulation of transcription regulatory region DNA binding
GO:2001034,positive regulation of double-strand break repair via nonhomologous end joining
GO:0043653,mitochondrial fragmentation involved in apoptotic process
GO:0019776,Atg8 ligase activity
GO:0019777,Atg12 transferase activity
GO:0019787,ubiquitin-like protein transferase activity
GO:0016236,macroautophagy
GO:0050765,negative regulation of phagocytosis
GO:1902017,regulation of cilium assembly
GO:0000153,cytoplasmic ubiquitin ligase complex
GO:0030686,90S preribosome
GO:0060084,synaptic transmission involved in micturition
GO:0034453,microtubule anchoring
GO:0005879,axonemal microtubule
GO:0046966,thyroid hormone receptor binding
GO:0006367,transcription initiation from RNA polymerase II promoter
GO:0014044,Schwann cell development
GO:0030518,intracellular steroid hormone receptor signaling pathway
GO:0030521,androgen receptor signaling pathway
GO:0036342,post-anal tail morphogenesis
GO:0048702,embryonic neurocranium morphogenesis
GO:0060071,"Wnt signaling pathway, planar cell polarity pathway"
GO:0090245,axis elongation involved in somitogenesis
GO:1990403,embryonic brain development
GO:0043652,engulfment of apoptotic cell
GO:0016790,thiolester hydrolase activity
GO:0006637,acyl-CoA metabolic process
GO:0047617,acyl-CoA hydrolase activity
GO:0006631,fatty acid metabolic process
GO:0000038,very long-chain fatty acid metabolic process
GO:0001676,long-chain fatty acid metabolic process
GO:0032788,saturated monocarboxylic acid metabolic process
GO:0032789,unsaturated monocarboxylic acid metabolic process
GO:0051151,negative regulation of smooth muscle cell differentiation
GO:0070317,negative regulation of G0 to G1 transition
GO:0045153,"electron transporter, transferring electrons within CoQH2-cytochrome c reductase complex activity"
GO:0004896,cytokine receptor activity
GO:0019976,interleukin-2 binding
GO:0004691,cAMP-dependent protein kinase activity
GO:0001935,endothelial cell proliferation
GO:0030099,myeloid cell differentiation
GO:0031589,cell-substrate adhesion
GO:0060562,epithelial tube morphogenesis
GO:0060993,kidney morphogenesis
GO:2000696,regulation of epithelial cell differentiation involved in kidney development
GO:0048709,oligodendrocyte differentiation
GO:0090394,negative regulation of excitatory postsynaptic potential
GO:2000331,regulation of terminal button organization
GO:0005606,laminin-1 complex
GO:0031581,hemidesmosome assembly
GO:0006744,ubiquinone biosynthetic process
GO:0031314,extrinsic component of mitochondrial inner membrane
GO:0016709,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen"
GO:0007258,JUN phosphorylation
GO:0004705,JUN kinase activity
GO:0090190,positive regulation of branching involved in ureteric bud morphogenesis
GO:0043587,tongue morphogenesis
GO:0120103,centriolar subdistal appendage
GO:0004725,protein tyrosine phosphatase activity
GO:0035335,peptidyl-tyrosine dephosphorylation
GO:0008138,protein tyrosine/serine/threonine phosphatase activity
GO:0017017,MAP kinase tyrosine/serine/threonine phosphatase activity
GO:0000188,inactivation of MAPK activity
GO:0036158,outer dynein arm assembly
GO:0001508,action potential
GO:0007585,respiratory gaseous exchange
GO:0051899,membrane depolarization
GO:0095500,acetylcholine receptor signaling pathway
GO:0008381,mechanosensitive ion channel activity
GO:0043515,kinetochore binding
GO:0005828,kinetochore microtubule
GO:1900036,positive regulation of cellular response to heat
GO:0000159,protein phosphatase type 2A complex
GO:0030151,molybdenum ion binding
GO:0002162,dystroglycan binding
GO:0006903,vesicle targeting
GO:0007020,microtubule nucleation
GO:0010458,exit from mitosis
GO:0010634,positive regulation of epithelial cell migration
GO:0030953,astral microtubule organization
GO:0031111,negative regulation of microtubule polymerization or depolymerization
GO:0040001,establishment of mitotic spindle localization
GO:0051294,establishment of spindle orientation
GO:0051893,regulation of focal adhesion assembly
GO:0090091,positive regulation of extracellular matrix disassembly
GO:0030981,cortical microtubule cytoskeleton
GO:0031592,centrosomal corona
GO:0032008,positive regulation of TOR signaling
GO:0034448,EGO complex
GO:1990131,Gtr1-Gtr2 GTPase complex
GO:0034613,cellular protein localization
GO:1990130,GATOR1 complex
GO:0019048,modulation by virus of host morphology or physiology
GO:0045919,positive regulation of cytolysis
GO:1903432,regulation of TORC1 signaling
GO:0002009,morphogenesis of an epithelium
GO:0031424,keratinization
GO:0051798,positive regulation of hair follicle development
GO:1990254,keratin filament binding
GO:0045110,intermediate filament bundle assembly
GO:0016010,dystrophin-associated glycoprotein complex
GO:0008307,structural constituent of muscle
GO:0060706,cell differentiation involved in embryonic placenta development
GO:0016327,apicolateral plasma membrane
GO:1990357,terminal web
GO:0008253,5'-nucleotidase activity
GO:0009117,nucleotide metabolic process
GO:0046085,adenosine metabolic process
GO:0051291,protein heterooligomerization
GO:0007274,neuromuscular synaptic transmission
GO:0042166,acetylcholine binding
GO:0006939,smooth muscle contraction
GO:0006940,regulation of smooth muscle contraction
GO:0051971,positive regulation of transmission of nerve impulse
GO:0009116,nucleoside metabolic process
GO:0003334,keratinocyte development
GO:0032980,keratinocyte activation
GO:0051546,keratinocyte migration
GO:0002829,negative regulation of type 2 immune response
GO:0045629,negative regulation of T-helper 2 cell differentiation
GO:0007291,sperm individualization
GO:0007216,G-protein coupled glutamate receptor signaling pathway
GO:0042136,neurotransmitter biosynthetic process
GO:0046340,diacylglycerol catabolic process
GO:0071926,endocannabinoid signaling pathway
GO:0010818,T cell chemotaxis
GO:0071621,granulocyte chemotaxis
GO:0070723,response to cholesterol
GO:0045672,positive regulation of osteoclast differentiation
GO:0030595,leukocyte chemotaxis
GO:0004698,calcium-dependent protein kinase C activity
GO:0023052,signaling
GO:0032760,positive regulation of tumor necrosis factor production
GO:0043308,eosinophil degranulation
GO:0043615,astrocyte cell migration
GO:0045671,negative regulation of osteoclast differentiation
GO:0048246,macrophage chemotaxis
GO:0050718,positive regulation of interleukin-1 beta secretion
GO:0050795,regulation of behavior
GO:0050850,positive regulation of calcium-mediated signaling
GO:0051930,regulation of sensory perception of pain
GO:0015136,sialic acid transmembrane transporter activity
GO:0015165,pyrimidine nucleotide-sugar transmembrane transporter activity
GO:0090481,pyrimidine nucleotide-sugar transmembrane transport
GO:0031201,SNARE complex
GO:0005484,SNAP receptor activity
GO:0006906,vesicle fusion
GO:0042147,"retrograde transport, endosome to Golgi"
GO:0048209,"regulation of vesicle targeting, to, from or within Golgi"
GO:0001867,"complement activation, lectin pathway"
GO:0006858,extracellular transport
GO:0032410,negative regulation of transporter activity
GO:1901016,regulation of potassium ion transmembrane transporter activity
GO:0016189,synaptic vesicle to endosome fusion
GO:0044387,negative regulation of protein kinase activity by regulation of protein phosphorylation
GO:1902310,positive regulation of peptidyl-serine dephosphorylation
GO:0006997,nucleus organization
GO:0030951,establishment or maintenance of microtubule cytoskeleton polarity
GO:0055015,ventricular cardiac muscle cell development
GO:0072201,negative regulation of mesenchymal cell proliferation
GO:0090343,positive regulation of cell aging
GO:1900114,positive regulation of histone H3-K9 trimethylation
GO:1900180,regulation of protein localization to nucleus
GO:1903243,negative regulation of cardiac muscle hypertrophy in response to stress
GO:2001237,negative regulation of extrinsic apoptotic signaling pathway
GO:0005638,lamin filament
GO:0035493,SNARE complex assembly
GO:0090161,Golgi ribbon formation
GO:0038062,protein tyrosine kinase collagen receptor activity
GO:0038063,collagen-activated tyrosine kinase receptor signaling pathway
GO:0001938,positive regulation of endothelial cell proliferation
GO:0002042,cell migration involved in sprouting angiogenesis
GO:0007422,peripheral nervous system development
GO:0033089,positive regulation of T cell differentiation in thymus
GO:0035767,endothelial cell chemotaxis
GO:0045586,regulation of gamma-delta T cell differentiation
GO:0007566,embryo implantation
GO:0010715,regulation of extracellular matrix disassembly
GO:0060444,branching involved in mammary gland duct morphogenesis
GO:0061302,smooth muscle cell-matrix adhesion
GO:0002367,cytokine production involved in immune response
GO:0032611,interleukin-1 beta production
GO:0032620,interleukin-17 production
GO:0097116,gephyrin clustering involved in postsynaptic density assembly
GO:0097151,positive regulation of inhibitory postsynaptic potential
GO:1904862,inhibitory synapse assembly
GO:0060077,inhibitory synapse
GO:0005109,frizzled binding
GO:0032027,myosin light chain binding
GO:0001953,negative regulation of cell-matrix adhesion
GO:0014734,skeletal muscle hypertrophy
GO:0022011,myelination in peripheral nervous system
GO:0038031,non-canonical Wnt signaling pathway via JNK cascade
GO:0038133,ERBB2-ERBB3 signaling pathway
GO:0045162,clustering of voltage-gated sodium channels
GO:0051901,positive regulation of mitochondrial depolarization
GO:0033268,node of Ranvier
GO:0005742,mitochondrial outer membrane translocase complex
GO:0032609,interferon-gamma production
GO:2000404,regulation of T cell migration
GO:0097441,basal dendrite
GO:0097451,glial limiting end-foot
GO:1990030,pericellular basket
GO:0005838,proteasome regulatory particle
GO:0005844,polysome
GO:0003747,translation release factor activity
GO:0002184,cytoplasmic translational termination
GO:0018444,translation release factor complex
GO:0005539,glycosaminoglycan binding
GO:0005614,interstitial matrix
GO:0006480,N-terminal protein amino acid methylation
GO:0071885,N-terminal protein N-methyltransferase activity
GO:0050900,leukocyte migration
GO:0033691,sialic acid binding
GO:0002092,positive regulation of receptor internalization
GO:0007202,activation of phospholipase C activity
GO:0030029,actin filament-based process
GO:0070555,response to interleukin-1
GO:0030863,cortical cytoskeleton
GO:0009826,unidimensional cell growth
GO:0014839,myoblast migration involved in skeletal muscle regeneration
GO:0043403,skeletal muscle tissue regeneration
GO:0048741,skeletal muscle fiber development
GO:0000917,division septum assembly
GO:0015868,purine ribonucleotide transport
GO:1905867,epididymis development
GO:0008265,Mo-molybdopterin cofactor sulfurase activity
GO:0102867,molybdenum cofactor sulfurtransferase activity
GO:0006777,Mo-molybdopterin cofactor biosynthetic process
GO:0043545,molybdopterin cofactor metabolic process
GO:0006661,phosphatidylinositol biosynthetic process
GO:0000306,extrinsic component of vacuolar membrane
GO:0070772,PAS complex
GO:0051393,alpha-actinin binding
GO:0016573,histone acetylation
GO:0007064,mitotic sister chromatid cohesion
GO:0031415,NatA complex
GO:0008080,N-acetyltransferase activity
GO:0001530,lipopolysaccharide binding
GO:0042806,fucose binding
GO:0033623,regulation of integrin activation
GO:0035584,calcium-mediated signaling using intracellular calcium source
GO:0031092,platelet alpha granule membrane
GO:0006312,mitotic recombination
GO:0045002,double-strand break repair via single-strand annealing
GO:0000730,DNA recombinase assembly
GO:0010792,DNA double-strand break processing involved in repair via single-strand annealing
GO:0031333,negative regulation of protein complex assembly
GO:1990928,response to amino acid starvation
GO:0031929,TOR signaling
GO:0002192,IRES-dependent translational initiation of linear mRNA
GO:0070847,core mediator complex
GO:0017128,phospholipid scramblase activity
GO:0017121,phospholipid scrambling
GO:0044237,cellular metabolic process
GO:0005851,eukaryotic translation initiation factor 2B complex
GO:0019003,GDP binding
GO:0008089,anterograde axonal transport
GO:0030705,cytoskeleton-dependent intracellular transport
GO:1990048,anterograde neuronal dense core vesicle transport
GO:1990049,retrograde neuronal dense core vesicle transport
GO:1990778,protein localization to cell periphery
GO:1990939,ATP-dependent microtubule motor activity
GO:0007270,neuron-neuron synaptic transmission
GO:0010970,transport along microtubule
GO:0032418,lysosome localization
GO:0047497,mitochondrion transport along microtubule
GO:1904647,response to rotenone
GO:0005134,interleukin-2 receptor binding
GO:0007006,mitochondrial membrane organization
GO:0005744,mitochondrial inner membrane presequence translocase complex
GO:0004616,phosphogluconate dehydrogenase (decarboxylating) activity
GO:0019521,D-gluconate metabolic process
GO:0006096,glycolytic process
GO:0016624,"oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor"
GO:0004591,oxoglutarate dehydrogenase (succinyl-transferring) activity
GO:0030976,thiamine pyrophosphate binding
GO:0045252,oxoglutarate dehydrogenase complex
GO:0006091,generation of precursor metabolites and energy
GO:0007340,acrosome reaction
GO:0008320,protein transmembrane transporter activity
GO:0006620,posttranslational protein targeting to endoplasmic reticulum membrane
GO:0005048,signal sequence binding
GO:0006616,"SRP-dependent cotranslational protein targeting to membrane, translocation"
GO:0017166,vinculin binding
GO:0015234,thiamine transmembrane transporter activity
GO:0090482,vitamin transmembrane transporter activity
GO:0015888,thiamine transport
GO:0035461,vitamin transmembrane transport
GO:0051180,vitamin transport
GO:0071934,thiamine transmembrane transport
GO:0048278,vesicle docking
GO:0007032,endosome organization
GO:1903827,regulation of cellular protein localization
GO:0004935,adrenergic receptor activity
GO:0007188,adenylate cyclase-modulating G-protein coupled receptor signaling pathway
GO:0042755,eating behavior
GO:0051380,norepinephrine binding
GO:0004939,beta-adrenergic receptor activity
