GO.ID,GO_full_name
GO:0005980,glycogen catabolic process
GO:0005978,glycogen biosynthetic process
GO:0000467,"exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"
GO:0021693,cerebellar Purkinje cell layer structural organization
GO:0034427,"nuclear-transcribed mRNA catabolic process, exonucleolytic, 3'-5'"
GO:0034475,U4 snRNA 3'-end processing
GO:0043928,exonucleolytic nuclear-transcribed mRNA catabolic process involved in deadenylation-dependent decay
GO:0071034,CUT catabolic process
GO:0071035,nuclear polyadenylation-dependent rRNA catabolic process
GO:0071038,nuclear polyadenylation-dependent tRNA catabolic process
GO:0071049,nuclear retention of pre-mRNA with aberrant 3'-ends at the site of transcription
GO:0071051,polyadenylation-dependent snoRNA 3'-end processing
GO:0000177,cytoplasmic exosome (RNase complex)
GO:0000178,exosome (RNase complex)
GO:0090504,epiboly
GO:0051279,regulation of release of sequestered calcium ion into cytosol
GO:0042256,mature ribosome assembly
GO:0001075,"transcription factor activity, RNA polymerase II core promoter sequence-specific binding involved in preinitiation complex assembly"
GO:0051123,RNA polymerase II transcriptional preinitiation complex assembly
GO:0008574,"ATP-dependent microtubule motor activity, plus-end-directed"
GO:1990023,mitotic spindle midzone
GO:0007019,microtubule depolymerization
GO:0000070,mitotic sister chromatid segregation
GO:0061673,mitotic spindle astral microtubule
GO:0006627,protein processing involved in protein targeting to mitochondrion
GO:0042720,mitochondrial inner membrane peptidase complex
GO:0030318,melanocyte differentiation
GO:0016849,phosphorus-oxygen lyase activity
GO:0009190,cyclic nucleotide biosynthetic process
GO:0004016,adenylate cyclase activity
GO:0006171,cAMP biosynthetic process
GO:0017056,structural constituent of nuclear pore
GO:0006606,protein import into nucleus
GO:0006913,nucleocytoplasmic transport
GO:0005643,nuclear pore
GO:0044611,nuclear pore inner ring
GO:0000972,transcription-dependent tethering of RNA polymerase II gene DNA at nuclear periphery
GO:0036228,protein localization to nuclear inner membrane
GO:0072513,positive regulation of secondary heart field cardioblast proliferation
GO:2000179,positive regulation of neural precursor cell proliferation
GO:0031680,G-protein beta/gamma-subunit complex
GO:0061300,cerebellum vasculature development
GO:0043114,regulation of vascular permeability
GO:2000583,regulation of platelet-derived growth factor receptor-alpha signaling pathway
GO:0006457,protein folding
GO:0003755,peptidyl-prolyl cis-trans isomerase activity
GO:0000413,protein peptidyl-prolyl isomerization
GO:0034450,ubiquitin-ubiquitin ligase activity
GO:0032330,regulation of chondrocyte differentiation
GO:1902254,negative regulation of intrinsic apoptotic signaling pathway by p53 class mediator
GO:0004114,"3',5'-cyclic-nucleotide phosphodiesterase activity"
GO:0097199,cysteine-type endopeptidase activity involved in apoptotic signaling pathway
GO:0006919,activation of cysteine-type endopeptidase activity involved in apoptotic process
GO:0097190,apoptotic signaling pathway
GO:0097194,execution phase of apoptosis
GO:0007265,Ras protein signal transduction
GO:0031588,nucleotide-activated protein kinase complex
GO:0031290,retinal ganglion cell axon guidance
GO:0003916,DNA topoisomerase activity
GO:0003918,DNA topoisomerase type II (ATP-hydrolyzing) activity
GO:0061505,DNA topoisomerase II activity
GO:0000819,sister chromatid segregation
GO:0006259,DNA metabolic process
GO:0044774,mitotic DNA integrity checkpoint
GO:0007412,axon target recognition
GO:0043023,ribosomal large subunit binding
GO:0030687,"preribosome, large subunit precursor"
GO:0000054,ribosomal subunit export from nucleus
GO:1902626,assembly of large subunit precursor of preribosome
GO:0005543,phospholipid binding
GO:0060228,phosphatidylcholine-sterol O-acyltransferase activator activity
GO:0006695,cholesterol biosynthetic process
GO:0010873,positive regulation of cholesterol esterification
GO:0019433,triglyceride catabolic process
GO:0032374,regulation of cholesterol transport
GO:0033344,cholesterol efflux
GO:0033700,phospholipid efflux
GO:0034372,very-low-density lipoprotein particle remodeling
GO:0034380,high-density lipoprotein particle assembly
GO:0042632,cholesterol homeostasis
GO:0043085,positive regulation of catalytic activity
GO:0043691,reverse cholesterol transport
GO:0046889,positive regulation of lipid biosynthetic process
GO:0034364,high-density lipoprotein particle
GO:0042627,chylomicron
GO:0042284,sphingolipid delta-4 desaturase activity
GO:0000775,"chromosome, centromeric region"
GO:0034080,CENP-A containing nucleosome assembly
GO:0043031,negative regulation of macrophage activation
GO:0060538,skeletal muscle organ development
GO:0016639,"oxidoreductase activity, acting on the CH-NH2 group of donors, NAD or NADP as acceptor"
GO:0035914,skeletal muscle cell differentiation
GO:0031432,titin binding
GO:0061629,RNA polymerase II sequence-specific DNA-binding transcription factor binding
GO:0045445,myoblast differentiation
GO:0031674,I band
GO:0043734,DNA-N1-methyladenine dioxygenase activity
GO:0051747,cytosine C-5 DNA demethylase activity
GO:0006307,DNA dealkylation involved in DNA repair
GO:0035511,oxidative DNA demethylation
GO:0010181,FMN binding
GO:0003973,(S)-2-hydroxy-acid oxidase activity
GO:0052853,long-chain-(S)-2-hydroxy-long-chain-acid oxidase activity
GO:0019395,fatty acid oxidation
GO:0031083,BLOC-1 complex
GO:0002244,hematopoietic progenitor cell differentiation
GO:0031297,replication fork processing
GO:0000733,DNA strand renaturation
GO:0043596,nuclear replication fork
GO:0036310,annealing helicase activity
GO:0004520,endodeoxyribonuclease activity
GO:0036292,DNA rewinding
GO:0007492,endoderm development
GO:0007498,mesoderm development
GO:0043392,negative regulation of DNA binding
GO:0010447,response to acidic pH
GO:0030289,protein phosphatase 4 complex
GO:0033014,tetrapyrrole biosynthetic process
GO:0003870,5-aminolevulinate synthase activity
GO:0006778,porphyrin-containing compound metabolic process
GO:0006782,protoporphyrinogen IX biosynthetic process
GO:0020027,hemoglobin metabolic process
GO:0009314,response to radiation
GO:0060385,axonogenesis involved in innervation
GO:0050975,sensory perception of touch
GO:0010385,double-stranded methylated DNA binding
GO:0005655,nucleolar ribonuclease P complex
GO:0004540,ribonuclease activity
GO:0031016,pancreas development
GO:0008013,beta-catenin binding
GO:0070016,armadillo repeat domain binding
GO:0014812,muscle cell migration
GO:0030111,regulation of Wnt signaling pathway
GO:0060029,convergent extension involved in organogenesis
GO:0032783,ELL-EAF complex
GO:0021587,cerebellum morphogenesis
GO:0001764,neuron migration
GO:0021707,cerebellar granule cell differentiation
GO:0021549,cerebellum development
GO:0001736,establishment of planar polarity
GO:0043461,proton-transporting ATP synthase complex assembly
GO:0060037,pharyngeal system development
GO:0071042,nuclear polyadenylation-dependent mRNA catabolic process
GO:0004652,polynucleotide adenylyltransferase activity
GO:0043630,ncRNA polyadenylation involved in polyadenylation-dependent ncRNA catabolic process
GO:0071036,nuclear polyadenylation-dependent snoRNA catabolic process
GO:0071037,nuclear polyadenylation-dependent snRNA catabolic process
GO:0071044,histone mRNA catabolic process
GO:0071050,snoRNA polyadenylation
GO:0031499,TRAMP complex
GO:0010976,positive regulation of neuron projection development
GO:0010591,regulation of lamellipodium assembly
GO:0051016,barbed-end actin filament capping
GO:0030837,negative regulation of actin filament polymerization
GO:0030042,actin filament depolymerization
GO:0030016,myofibril
GO:0008047,enzyme activator activity
GO:0004364,glutathione transferase activity
GO:0004602,glutathione peroxidase activity
GO:0019370,leukotriene biosynthetic process
GO:0004464,leukotriene-C4 synthase activity
GO:0006691,leukotriene metabolic process
GO:0060173,limb development
GO:0008589,regulation of smoothened signaling pathway
GO:0023014,signal transduction by protein phosphorylation
GO:0031098,stress-activated protein kinase signaling cascade
GO:0032147,activation of protein kinase activity
GO:0098632,cell-cell adhesion mediator activity
GO:0070593,dendrite self-avoidance
GO:0031072,heat shock protein binding
GO:0051082,unfolded protein binding
GO:0051085,chaperone cofactor-dependent protein refolding
GO:0042026,protein refolding
GO:0051787,misfolded protein binding
GO:0044183,protein binding involved in protein folding
GO:0006986,response to unfolded protein
GO:0034620,cellular response to unfolded protein
GO:0003995,acyl-CoA dehydrogenase activity
GO:0006879,cellular iron ion homeostasis
GO:0015232,heme transporter activity
GO:0015886,heme transport
GO:0070509,calcium ion import
GO:0034553,mitochondrial respiratory chain complex II assembly
GO:0018293,protein-FAD linkage
GO:0032486,Rap protein signal transduction
GO:0031175,neuron projection development
GO:0051489,regulation of filopodium assembly
GO:0050819,negative regulation of coagulation
GO:2000145,regulation of cell motility
GO:0002161,aminoacyl-tRNA editing activity
GO:0106074,aminoacyl-tRNA metabolism involved in translational fidelity
GO:0004832,valine-tRNA ligase activity
GO:0006438,valyl-tRNA aminoacylation
GO:0060031,mediolateral intercalation
GO:0042552,myelination
GO:0001702,gastrulation with mouth forming second
GO:0034334,adherens junction maintenance
GO:0045859,regulation of protein kinase activity
GO:0051480,regulation of cytosolic calcium ion concentration
GO:0050727,regulation of inflammatory response
GO:0046328,regulation of JNK cascade
GO:0005267,potassium channel activity
GO:0022841,potassium ion leak channel activity
GO:0003015,heart process
GO:0048596,embryonic camera-type eye morphogenesis
GO:0008652,cellular amino acid biosynthetic process
GO:0004617,phosphoglycerate dehydrogenase activity
GO:0006564,L-serine biosynthetic process
GO:0005319,lipid transporter activity
GO:0009957,epidermal cell fate specification
GO:0017176,phosphatidylinositol N-acetylglucosaminyltransferase activity
GO:0000506,glycosylphosphatidylinositol-N-acetylglucosaminyltransferase (GPI-GnT) complex
GO:0030705,cytoskeleton-dependent intracellular transport
GO:0032956,regulation of actin cytoskeleton organization
GO:0042060,wound healing
GO:0045104,intermediate filament cytoskeleton organization
GO:0030056,hemidesmosome
GO:0042383,sarcolemma
GO:0030506,ankyrin binding
GO:0005923,bicellular tight junction
GO:0070830,bicellular tight junction assembly
GO:0047617,acyl-CoA hydrolase activity
GO:0006637,acyl-CoA metabolic process
GO:0009062,fatty acid catabolic process
GO:0005782,peroxisomal matrix
GO:1990837,sequence-specific double-stranded DNA binding
GO:0006614,SRP-dependent cotranslational protein targeting to membrane
GO:0006620,posttranslational protein targeting to endoplasmic reticulum membrane
GO:0031204,"posttranslational protein targeting to membrane, translocation"
GO:0031207,Sec62/Sec63 complex
GO:0042476,odontogenesis
GO:0060348,bone development
GO:0005164,tumor necrosis factor receptor binding
GO:0060022,hard palate development
GO:0007517,muscle organ development
GO:0046716,muscle cell cellular homeostasis
GO:0008016,regulation of heart contraction
GO:0036302,atrioventricular canal development
GO:0003170,heart valve development
GO:0001158,enhancer sequence-specific DNA binding
GO:0035881,amacrine cell differentiation
GO:0060579,ventral spinal cord interneuron fate commitment
GO:0140059,dendrite arborization
GO:0035195,gene silencing by miRNA
GO:0004711,ribosomal protein S6 kinase activity
GO:0045948,positive regulation of translational initiation
GO:0004859,phospholipase inhibitor activity
GO:0043086,negative regulation of catalytic activity
GO:0042301,phosphate ion binding
GO:0072378,"blood coagulation, fibrin clot formation"
GO:0070008,serine-type exopeptidase activity
GO:1900003,regulation of serine-type endopeptidase activity
GO:0000151,ubiquitin ligase complex
GO:0031624,ubiquitin conjugating enzyme binding
GO:0032436,positive regulation of proteasomal ubiquitin-dependent protein catabolic process
GO:0008484,sulfuric ester hydrolase activity
GO:0030672,synaptic vesicle membrane
GO:0043001,Golgi to plasma membrane protein transport
GO:0008336,gamma-butyrobetaine dioxygenase activity
GO:0045329,carnitine biosynthetic process
GO:0016471,vacuolar proton-transporting V-type ATPase complex
GO:0071314,cellular response to cocaine
GO:0021514,ventral spinal cord interneuron differentiation
GO:0048306,calcium-dependent protein binding
GO:0004768,stearoyl-CoA 9-desaturase activity
GO:0016717,"oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water"
GO:1903966,monounsaturated fatty acid biosynthetic process
GO:0030900,forebrain development
GO:0021536,diencephalon development
GO:0003725,double-stranded RNA binding
GO:0030422,production of siRNA involved in RNA interference
GO:0031225,anchored component of membrane
GO:0016607,nuclear speck
GO:0071425,hematopoietic stem cell proliferation
GO:0007530,sex determination
GO:0001510,RNA methylation
GO:0006402,mRNA catabolic process
GO:0016422,mRNA (2'-O-methyladenosine-N6-)-methyltransferase activity
GO:0061157,mRNA destabilization
GO:1902036,regulation of hematopoietic stem cell differentiation
GO:0090365,regulation of mRNA modification
GO:0001734,mRNA (N6-adenosine)-methyltransferase activity
GO:0008173,RNA methyltransferase activity
GO:0006382,adenosine to inosine editing
GO:0019827,stem cell population maintenance
GO:0021861,forebrain radial glial cell differentiation
GO:0030317,flagellated sperm motility
GO:0031053,primary miRNA processing
GO:0034644,cellular response to UV
GO:0042063,gliogenesis
GO:0045580,regulation of T cell differentiation
GO:0051445,regulation of meiotic cell cycle
GO:0060853,Notch signaling pathway involved in arterial endothelial cell fate commitment
GO:0080009,mRNA methylation
GO:1903679,positive regulation of cap-independent translational initiation
GO:1990744,primary miRNA methylation
GO:0036396,RNA N6-methyladenosine methyltransferase complex
GO:0004017,adenylate kinase activity
GO:0019205,nucleobase-containing compound kinase activity
GO:0046940,nucleoside monophosphate phosphorylation
GO:0004127,cytidylate kinase activity
GO:0051973,positive regulation of telomerase activity
GO:1990275,preribosome binding
GO:0004190,aspartic-type endopeptidase activity
GO:2000649,regulation of sodium ion transmembrane transporter activity
GO:0017080,sodium channel regulator activity
GO:0015181,arginine transmembrane transporter activity
GO:0015189,L-lysine transmembrane transporter activity
GO:1903401,L-lysine transmembrane transport
GO:0015174,basic amino acid transmembrane transporter activity
GO:1903826,arginine transmembrane transport
GO:1990822,basic amino acid transmembrane transport
GO:0033185,dolichol-phosphate-mannose synthase complex
GO:0035726,common myeloid progenitor cell proliferation
GO:0001934,positive regulation of protein phosphorylation
GO:0005009,insulin-activated receptor activity
GO:0005520,insulin-like growth factor binding
GO:0043027,cysteine-type endopeptidase inhibitor activity involved in apoptotic process
GO:0043548,phosphatidylinositol 3-kinase binding
GO:0043560,insulin receptor substrate binding
GO:0008286,insulin receptor signaling pathway
GO:0031076,embryonic camera-type eye development
GO:0048009,insulin-like growth factor receptor signaling pathway
GO:0005899,insulin receptor complex
GO:0005883,neurofilament
GO:0045322,unmethylated CpG binding
GO:0032776,DNA methylation on cytosine
GO:0030914,STAGA complex
GO:0033276,transcription factor TFTC complex
GO:0046530,photoreceptor cell differentiation
GO:0003407,neural retina development
GO:0071207,histone pre-mRNA stem-loop binding
GO:0006398,mRNA 3'-end processing by stem-loop binding and cleavage
GO:0071204,histone pre-mRNA 3'end processing complex
GO:0046839,phospholipid dephosphorylation
GO:0060841,venous blood vessel development
GO:0042577,lipid phosphatase activity
GO:0004301,epoxide hydrolase activity
GO:0015643,toxic substance binding
GO:0090527,actin filament reorganization
GO:0019441,tryptophan catabolic process to kynurenine
GO:0005328,neurotransmitter:sodium symporter activity
GO:0015293,symporter activity
GO:0015816,glycine transport
GO:0015820,leucine transport
GO:0015824,proline transport
GO:0032328,alanine transport
GO:0055037,recycling endosome
GO:0071222,cellular response to lipopolysaccharide
GO:0055088,lipid homeostasis
GO:0046935,1-phosphatidylinositol-3-kinase regulator activity
GO:0043551,regulation of phosphatidylinositol 3-kinase activity
GO:0045638,negative regulation of myeloid cell differentiation
GO:1903707,negative regulation of hemopoiesis
GO:0045620,negative regulation of lymphocyte differentiation
GO:0045647,negative regulation of erythrocyte differentiation
GO:0046426,negative regulation of JAK-STAT cascade
GO:0070063,RNA polymerase binding
GO:0005657,replication fork
GO:0033063,Rad51B-Rad51C-Rad51D-XRCC2 complex
GO:0016604,nuclear body
GO:0033211,adiponectin-activated signaling pathway
GO:0072546,ER membrane protein complex
GO:0034975,protein folding in endoplasmic reticulum
GO:0001822,kidney development
GO:0006270,DNA replication initiation
GO:0042555,MCM complex
GO:0004415,hyalurononglucosaminidase activity
GO:0017157,regulation of exocytosis
GO:0006904,vesicle docking involved in exocytosis
GO:0035188,hatching
GO:0006990,positive regulation of transcription from RNA polymerase II promoter involved in unfolded protein response
GO:0048785,hatching gland development
GO:0005579,membrane attack complex
GO:0006532,aspartate biosynthetic process
GO:0004336,galactosylceramidase activity
GO:0006683,galactosylceramide catabolic process
GO:0017147,Wnt-protein binding
GO:0001957,intramembranous ossification
GO:0060872,semicircular canal development
GO:0035988,chondrocyte proliferation
GO:0044566,chondrocyte activation
GO:0061355,Wnt protein secretion
GO:0055002,striated muscle cell development
GO:0045663,positive regulation of myoblast differentiation
GO:0048743,positive regulation of skeletal muscle fiber development
GO:1901741,positive regulation of myoblast fusion
GO:0043966,histone H3 acetylation
GO:0043967,histone H4 acetylation
GO:0071392,cellular response to estradiol stimulus
GO:0070888,E-box binding
GO:1990841,promoter-specific chromatin binding
GO:0031490,chromatin DNA binding
GO:0002074,extraocular skeletal muscle development
GO:0043282,pharyngeal muscle development
GO:1905382,positive regulation of snRNA transcription by RNA polymerase II
GO:0004935,adrenergic receptor activity
GO:0071880,adenylate cyclase-activating adrenergic receptor signaling pathway
GO:0000387,spliceosomal snRNP assembly
GO:0034719,SMN-Sm protein complex
GO:0060049,regulation of protein glycosylation
GO:0004983,neuropeptide Y receptor activity
GO:0005814,centriole
GO:0046600,negative regulation of centriole replication
GO:0005388,calcium-transporting ATPase activity
GO:0099132,ATP hydrolysis coupled cation transmembrane transport
GO:0060119,inner ear receptor cell development
GO:0048919,posterior lateral line neuromast development
GO:0060349,bone morphogenesis
GO:0030282,bone mineralization
GO:0034505,tooth mineralization
GO:0031081,nuclear pore distribution
GO:0031080,nuclear pore outer ring
GO:0018107,peptidyl-threonine phosphorylation
GO:0030284,estrogen receptor activity
GO:0038052,"RNA polymerase II transcription factor activity, estrogen-activated sequence-specific DNA binding"
GO:1990239,steroid hormone binding
GO:0030520,intracellular estrogen receptor signaling pathway
GO:0043627,response to estrogen
GO:0007157,heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules
GO:0051896,regulation of protein kinase B signaling
GO:0060334,regulation of interferon-gamma-mediated signaling pathway
GO:0042509,regulation of tyrosine phosphorylation of STAT protein
GO:0060336,negative regulation of interferon-gamma-mediated signaling pathway
GO:2000406,positive regulation of T cell migration
GO:0016307,phosphatidylinositol phosphate kinase activity
GO:0046488,phosphatidylinositol metabolic process
GO:0001727,lipid kinase activity
GO:0052813,phosphatidylinositol bisphosphate kinase activity
GO:0046834,lipid phosphorylation
GO:0097264,self proteolysis
GO:0035845,photoreceptor cell outer segment organization
GO:0007634,optokinetic behavior
GO:0045494,photoreceptor cell maintenance
GO:0034633,retinol transport
GO:0071939,vitamin A import
GO:0031090,organelle membrane
GO:0000062,fatty-acyl-CoA binding
GO:0008511,sodium:potassium:chloride symporter activity
GO:0015081,sodium ion transmembrane transporter activity
GO:0015378,sodium:chloride symporter activity
GO:0015379,potassium:chloride symporter activity
GO:0006884,cell volume homeostasis
GO:0055075,potassium ion homeostasis
GO:0016324,apical plasma membrane
GO:0030117,membrane coat
GO:0030122,AP-2 adaptor complex
GO:0043652,engulfment of apoptotic cell
GO:0030838,positive regulation of actin filament polymerization
GO:0003222,ventricular trabecula myocardium morphogenesis
GO:0003406,retinal pigment epithelium development
GO:0034672,anterior/posterior pattern specification involved in pronephros development
GO:0048387,negative regulation of retinoic acid receptor signaling pathway
GO:0072148,epithelial cell fate commitment
GO:0036065,fucosylation
GO:0021744,dorsal motor nucleus of vagus nerve development
GO:0021564,vagus nerve development
GO:0008417,fucosyltransferase activity
GO:0008446,"GDP-mannose 4,6-dehydratase activity"
GO:0019673,GDP-mannose metabolic process
GO:0042351,'de novo' GDP-L-fucose biosynthetic process
GO:0003730,mRNA 3'-UTR binding
GO:0061158,3'-UTR-mediated mRNA destabilization
GO:0080008,Cul4-RING E3 ubiquitin ligase complex
GO:0008195,phosphatidate phosphatase activity
GO:0006644,phospholipid metabolic process
GO:0042393,histone binding
GO:0042800,histone methyltransferase activity (H3-K4 specific)
GO:0051568,histone H3-K4 methylation
GO:0044666,MLL3/4 complex
GO:0017087,mitochondrial processing peptidase complex
GO:0005791,rough endoplasmic reticulum
GO:0098556,cytoplasmic side of rough endoplasmic reticulum membrane
GO:0015934,large ribosomal subunit
GO:0060070,canonical Wnt signaling pathway
GO:0048794,swim bladder development
GO:0072574,hepatocyte proliferation
GO:0061009,common bile duct development
GO:0043162,ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway
GO:0008171,O-methyltransferase activity
GO:0006957,"complement activation, alternative pathway"
GO:0070401,NADP+ binding
GO:0015377,cation:chloride symporter activity
GO:0003746,translation elongation factor activity
GO:0006414,translational elongation
GO:0004686,elongation factor-2 kinase activity
GO:0048251,elastic fiber assembly
GO:0051428,peptide hormone receptor binding
GO:0002076,osteoblast development
GO:0004004,ATP-dependent RNA helicase activity
GO:0006401,RNA catabolic process
GO:0003724,RNA helicase activity
GO:0051781,positive regulation of cell division
GO:0006909,phagocytosis
GO:0045766,positive regulation of angiogenesis
GO:0046959,habituation
GO:0045685,regulation of glial cell differentiation
GO:0060251,regulation of glial cell proliferation
GO:0070373,negative regulation of ERK1 and ERK2 cascade
GO:0070444,oligodendrocyte progenitor proliferation
GO:0008199,ferric iron binding
GO:0006826,iron ion transport
GO:0004322,ferroxidase activity
GO:0006880,intracellular sequestering of iron ion
GO:0061649,ubiquitin modification-dependent histone binding
GO:0006777,Mo-molybdopterin cofactor biosynthetic process
GO:0019008,molybdopterin synthase complex
GO:0070897,DNA-templated transcriptional preinitiation complex assembly
GO:0005801,cis-Golgi network
GO:0048193,Golgi vesicle transport
GO:0000395,mRNA 5'-splice site recognition
GO:0045055,regulated exocytosis
GO:0007141,male meiosis I
GO:0007144,female meiosis I
GO:0048255,mRNA stabilization
GO:0004594,pantothenate kinase activity
GO:0015937,coenzyme A biosynthetic process
GO:0061617,MICOS complex
GO:0035064,methylated histone binding
GO:0034976,response to endoplasmic reticulum stress
GO:0003756,protein disulfide isomerase activity
GO:1902175,regulation of oxidative stress-induced intrinsic apoptotic signaling pathway
GO:0003950,NAD+ ADP-ribosyltransferase activity
GO:0003956,NAD(P)+-protein-arginine ADP-ribosyltransferase activity
GO:0006471,protein ADP-ribosylation
GO:0018120,peptidyl-arginine ADP-ribosylation
GO:0016513,core-binding factor complex
GO:0005881,cytoplasmic microtubule
GO:0048882,lateral line development
GO:0042788,polysomal ribosome
GO:0001878,response to yeast
GO:0000055,ribosomal large subunit export from nucleus
GO:0000056,ribosomal small subunit export from nucleus
GO:0005604,basement membrane
GO:0006891,intra-Golgi vesicle-mediated transport
GO:0080025,"phosphatidylinositol-3,5-bisphosphate binding"
GO:0021680,cerebellar Purkinje cell layer development
GO:0097352,autophagosome maturation
GO:0016051,carbohydrate biosynthetic process
GO:0003951,NAD+ kinase activity
GO:0006741,NADP biosynthetic process
GO:0008093,cytoskeletal adaptor activity
GO:0070840,dynein complex binding
GO:0004719,protein-L-isoaspartate (D-aspartate) O-methyltransferase activity
GO:0030295,protein kinase activator activity
GO:0043021,ribonucleoprotein complex binding
GO:0015250,water channel activity
GO:0030903,notochord development
GO:0005665,"RNA polymerase II, core complex"
GO:0090090,negative regulation of canonical Wnt signaling pathway
GO:0070491,repressing transcription factor binding
GO:0010917,negative regulation of mitochondrial membrane potential
GO:0010940,positive regulation of necrotic cell death
GO:0035794,positive regulation of mitochondrial membrane permeability
GO:0030010,establishment of cell polarity
GO:0050321,tau-protein kinase activity
GO:0030414,peptidase inhibitor activity
GO:0010466,negative regulation of peptidase activity
GO:0021772,olfactory bulb development
GO:0097154,GABAergic neuron differentiation
GO:0097155,fasciculation of sensory neuron axon
GO:0043141,ATP-dependent 5'-3' DNA helicase activity
GO:0000002,mitochondrial genome maintenance
GO:0019674,NAD metabolic process
GO:0030697,S-adenosylmethionine-dependent tRNA (m5U54) methyltransferase activity
GO:0015279,store-operated calcium channel activity
GO:0070679,"inositol 1,4,5 trisphosphate binding"
GO:0006828,manganese ion transport
GO:0034703,cation channel complex
GO:1902711,GABA-A receptor complex
GO:0006749,glutathione metabolic process
GO:0003873,6-phosphofructo-2-kinase activity
GO:0004331,"fructose-2,6-bisphosphate 2-phosphatase activity"
GO:0006000,fructose metabolic process
GO:0006003,"fructose 2,6-bisphosphate metabolic process"
GO:0004445,inositol-polyphosphate 5-phosphatase activity
GO:0048016,inositol phosphate-mediated signaling
GO:0045732,positive regulation of protein catabolic process
GO:2000650,negative regulation of sodium ion transmembrane transporter activity
GO:0016973,poly(A)+ mRNA export from nucleus
GO:0017134,fibroblast growth factor binding
GO:0048592,eye morphogenesis
GO:0005007,fibroblast growth factor-activated receptor activity
GO:0008543,fibroblast growth factor receptor signaling pathway
GO:0021670,lateral ventricle development
GO:0021678,third ventricle development
GO:0008276,protein methyltransferase activity
GO:0008266,poly(U) RNA binding
GO:0034046,poly(G) binding
GO:0048026,"positive regulation of mRNA splicing, via spliceosome"
GO:0008333,endosome to lysosome transport
GO:0016197,endosomal transport
GO:0036020,endolysosome membrane
GO:1900029,positive regulation of ruffle assembly
GO:0035567,non-canonical Wnt signaling pathway
GO:0042813,Wnt-activated receptor activity
GO:0003146,heart jogging
GO:0070654,sensory epithelium regeneration
GO:0061341,non-canonical Wnt signaling pathway involved in heart development
GO:0000030,mannosyltransferase activity
GO:0018406,protein C-linked glycosylation via 2'-alpha-mannosyl-L-tryptophan
GO:0032438,melanosome organization
GO:0042470,melanosome
GO:0006582,melanin metabolic process
GO:0048023,positive regulation of melanin biosynthetic process
GO:0097066,response to thyroid hormone
GO:0035025,positive regulation of Rho protein signal transduction
GO:0051482,positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G-protein coupled signaling pathway
GO:0097602,cullin family protein binding
GO:0045116,protein neddylation
GO:0019788,NEDD8 transferase activity
GO:0031461,cullin-RING ubiquitin ligase complex
GO:0043224,nuclear SCF ubiquitin ligase complex
GO:0031467,Cul7-RING ubiquitin ligase complex
GO:0004792,thiosulfate sulfurtransferase activity
GO:0030133,transport vesicle
GO:0007175,negative regulation of epidermal growth factor-activated receptor activity
GO:0008139,nuclear localization sequence binding
GO:0061608,nuclear import signal receptor activity
GO:0006607,NLS-bearing protein import into nucleus
GO:0001757,somite specification
GO:0005742,mitochondrial outer membrane translocase complex
GO:0042539,hypotonic salinity response
GO:0005375,copper ion transmembrane transporter activity
GO:0035434,copper ion transmembrane transport
GO:0006825,copper ion transport
GO:0006302,double-strand break repair
GO:1990404,protein ADP-ribosylase activity
GO:0070212,protein poly-ADP-ribosylation
GO:0030686,90S preribosome
GO:0000470,maturation of LSU-rRNA
GO:0008066,glutamate receptor activity
GO:0035249,"synaptic transmission, glutamatergic"
GO:0004970,ionotropic glutamate receptor activity
GO:0035235,ionotropic glutamate receptor signaling pathway
GO:0047777,(3S)-citramalyl-CoA lyase activity
GO:0106064,regulation of cobalamin metabolic process
GO:0051017,actin filament bundle assembly
GO:0030507,spectrin binding
GO:1903142,positive regulation of establishment of endothelial barrier
GO:1903393,positive regulation of adherens junction organization
GO:0044853,plasma membrane raft
GO:0004185,serine-type carboxypeptidase activity
GO:0060171,stereocilium membrane
GO:0035024,negative regulation of Rho protein signal transduction
GO:2000114,regulation of establishment of cell polarity
GO:0071889,14-3-3 protein binding
GO:0007162,negative regulation of cell adhesion
GO:0051491,positive regulation of filopodium assembly
GO:0090023,positive regulation of neutrophil chemotaxis
GO:1903904,negative regulation of establishment of T cell polarity
GO:1905872,negative regulation of protein localization to cell leading edge
GO:1990869,cellular response to chemokine
GO:2000391,positive regulation of neutrophil extravasation
GO:2000405,negative regulation of T cell migration
GO:2001107,negative regulation of Rho guanyl-nucleotide exchange factor activity
GO:0030175,filopodium
GO:0032420,stereocilium
GO:0007032,endosome organization
GO:0007040,lysosome organization
GO:0045022,early endosome to late endosome transport
GO:0070695,FHF complex
GO:0000172,ribonuclease MRP complex
GO:0004526,ribonuclease P activity
GO:0005315,inorganic phosphate transmembrane transporter activity
GO:0035435,phosphate ion transmembrane transport
GO:0048278,vesicle docking
GO:0012505,endomembrane system
GO:0042734,presynaptic membrane
GO:0048787,presynaptic active zone membrane
GO:0007340,acrosome reaction
GO:0005249,voltage-gated potassium channel activity
